EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 16-05-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 234717) of station KREMS, AUSTRIA (STAID:  24702)

 STAID,    SOUID,    DATE,   RR, Q_RR
 24702,234717,19421231,    0,    0
 24702,234717,19430101,    0,    0
 24702,234717,19430102,    0,    0
 24702,234717,19430103,    0,    0
 24702,234717,19430104,    0,    0
 24702,234717,19430105,    0,    0
 24702,234717,19430106,    0,    0
 24702,234717,19430107,    0,    0
 24702,234717,19430108,    3,    0
 24702,234717,19430109,    0,    0
 24702,234717,19430110,    0,    0
 24702,234717,19430111,    0,    0
 24702,234717,19430112,    0,    0
 24702,234717,19430113,    0,    0
 24702,234717,19430114,   79,    0
 24702,234717,19430115,    1,    0
 24702,234717,19430116,    0,    0
 24702,234717,19430117,    0,    0
 24702,234717,19430118,    0,    0
 24702,234717,19430119,    0,    0
 24702,234717,19430120,    0,    0
 24702,234717,19430121,    0,    0
 24702,234717,19430122,    0,    0
 24702,234717,19430123,    0,    0
 24702,234717,19430124,    0,    0
 24702,234717,19430125,    0,    0
 24702,234717,19430126,    6,    0
 24702,234717,19430127,    2,    0
 24702,234717,19430128,    0,    0
 24702,234717,19430129,    0,    0
 24702,234717,19430130,    0,    0
 24702,234717,19430131,    0,    0
 24702,234717,19430201,    0,    0
 24702,234717,19430202,   48,    0
 24702,234717,19430203,    0,    0
 24702,234717,19430204,    0,    0
 24702,234717,19430205,    0,    0
 24702,234717,19430206,    0,    0
 24702,234717,19430207,    5,    0
 24702,234717,19430208,    0,    0
 24702,234717,19430209,    0,    0
 24702,234717,19430210,    0,    0
 24702,234717,19430211,    0,    0
 24702,234717,19430212,    2,    0
 24702,234717,19430213,    5,    0
 24702,234717,19430214,    6,    0
 24702,234717,19430215,    6,    0
 24702,234717,19430216,    0,    0
 24702,234717,19430217,    0,    0
 24702,234717,19430218,    0,    0
 24702,234717,19430219,    0,    0
 24702,234717,19430220,    0,    0
 24702,234717,19430221,    0,    0
 24702,234717,19430222,    0,    0
 24702,234717,19430223,    0,    0
 24702,234717,19430224,    0,    0
 24702,234717,19430225,    0,    0
 24702,234717,19430226,    0,    0
 24702,234717,19430227,    0,    0
 24702,234717,19430228,    0,    0
 24702,234717,19430301,    0,    0
 24702,234717,19430302,    0,    0
 24702,234717,19430303,    0,    0
 24702,234717,19430304,    0,    0
 24702,234717,19430305,    9,    0
 24702,234717,19430306,   13,    0
 24702,234717,19430307,    0,    0
 24702,234717,19430308,    0,    0
 24702,234717,19430309,    0,    0
 24702,234717,19430310,    0,    0
 24702,234717,19430311,    0,    0
 24702,234717,19430312,    0,    0
 24702,234717,19430313,    0,    0
 24702,234717,19430314,    0,    0
 24702,234717,19430315,    0,    0
 24702,234717,19430316,    0,    0
 24702,234717,19430317,    0,    0
 24702,234717,19430318,    0,    0
 24702,234717,19430319,    0,    0
 24702,234717,19430320,    0,    0
 24702,234717,19430321,    0,    0
 24702,234717,19430322,    0,    0
 24702,234717,19430323,    0,    0
 24702,234717,19430324,    0,    0
 24702,234717,19430325,    0,    0
 24702,234717,19430326,    0,    0
 24702,234717,19430327,   16,    0
 24702,234717,19430328,   16,    0
 24702,234717,19430329,   57,    0
 24702,234717,19430330,    0,    0
 24702,234717,19430331,  112,    0
 24702,234717,19430401,  122,    0
 24702,234717,19430402,   25,    0
 24702,234717,19430403,    1,    0
 24702,234717,19430404,    0,    0
 24702,234717,19430405,    0,    0
 24702,234717,19430406,   13,    0
 24702,234717,19430407,   14,    0
 24702,234717,19430408,    1,    0
 24702,234717,19430409,   17,    0
 24702,234717,19430410,    0,    0
 24702,234717,19430411,    0,    0
 24702,234717,19430412,   32,    0
 24702,234717,19430413,    0,    0
 24702,234717,19430414,    0,    0
 24702,234717,19430415,    0,    0
 24702,234717,19430416,    0,    0
 24702,234717,19430417,    0,    0
 24702,234717,19430418,    0,    0
 24702,234717,19430419,    0,    0
 24702,234717,19430420,    4,    0
 24702,234717,19430421,    0,    0
 24702,234717,19430422,    0,    0
 24702,234717,19430423,    0,    0
 24702,234717,19430424,   36,    0
 24702,234717,19430425,    0,    0
 24702,234717,19430426,    1,    0
 24702,234717,19430427,    0,    0
 24702,234717,19430428,    0,    0
 24702,234717,19430429,   15,    0
 24702,234717,19430430,    8,    0
 24702,234717,19430501,    5,    0
 24702,234717,19430502,    3,    0
 24702,234717,19430503,    0,    0
 24702,234717,19430504,    0,    0
 24702,234717,19430505,    0,    0
 24702,234717,19430506,    0,    0
 24702,234717,19430507,   37,    0
 24702,234717,19430508,   17,    0
 24702,234717,19430509,    0,    0
 24702,234717,19430510,    0,    0
 24702,234717,19430511,    2,    0
 24702,234717,19430512,    0,    0
 24702,234717,19430513,    0,    0
 24702,234717,19430514,    0,    0
 24702,234717,19430515,    0,    0
 24702,234717,19430516,    0,    0
 24702,234717,19430517,    0,    0
 24702,234717,19430518,    0,    0
 24702,234717,19430519,    0,    0
 24702,234717,19430520,    0,    0
 24702,234717,19430521,    0,    0
 24702,234717,19430522,    0,    0
 24702,234717,19430523,   55,    0
 24702,234717,19430524,   51,    0
 24702,234717,19430525,    1,    0
 24702,234717,19430526,   15,    0
 24702,234717,19430527,    6,    0
 24702,234717,19430528,    3,    0
 24702,234717,19430529,    0,    0
 24702,234717,19430530,    0,    0
 24702,234717,19430531,    0,    0
 24702,234717,19430601,   30,    0
 24702,234717,19430602,   16,    0
 24702,234717,19430603,   29,    0
 24702,234717,19430604,    0,    0
 24702,234717,19430605,    0,    0
 24702,234717,19430606,   33,    0
 24702,234717,19430607,  104,    0
 24702,234717,19430608,   56,    0
 24702,234717,19430609,    5,    0
 24702,234717,19430610,  127,    0
 24702,234717,19430611,   26,    0
 24702,234717,19430612,   34,    0
 24702,234717,19430613,    1,    0
 24702,234717,19430614,   51,    0
 24702,234717,19430615,   84,    0
 24702,234717,19430616,   27,    0
 24702,234717,19430617,    0,    0
 24702,234717,19430618,    0,    0
 24702,234717,19430619,   16,    0
 24702,234717,19430620,   12,    0
 24702,234717,19430621,    0,    0
 24702,234717,19430622,   67,    0
 24702,234717,19430623,    0,    0
 24702,234717,19430624,    0,    0
 24702,234717,19430625,    0,    0
 24702,234717,19430626,    0,    0
 24702,234717,19430627,    0,    0
 24702,234717,19430628,    0,    0
 24702,234717,19430629,   20,    0
 24702,234717,19430630,    8,    0
 24702,234717,19430701,    1,    0
 24702,234717,19430702,    0,    0
 24702,234717,19430703,    0,    0
 24702,234717,19430704,    0,    0
 24702,234717,19430705,    0,    0
 24702,234717,19430706,    2,    0
 24702,234717,19430707,  212,    0
 24702,234717,19430708,  285,    0
 24702,234717,19430709,    8,    0
 24702,234717,19430710,    0,    0
 24702,234717,19430711,    1,    0
 24702,234717,19430712,    0,    0
 24702,234717,19430713,   18,    0
 24702,234717,19430714,    0,    0
 24702,234717,19430715,    0,    0
 24702,234717,19430716,    0,    0
 24702,234717,19430717,   11,    0
 24702,234717,19430718,    0,    0
 24702,234717,19430719,    0,    0
 24702,234717,19430720,    6,    0
 24702,234717,19430721,  280,    0
 24702,234717,19430722,    3,    0
 24702,234717,19430723,  125,    0
 24702,234717,19430724,   10,    0
 24702,234717,19430725,    0,    0
 24702,234717,19430726,    0,    0
 24702,234717,19430727,    0,    0
 24702,234717,19430728,    0,    0
 24702,234717,19430729,    0,    0
 24702,234717,19430730,    0,    0
 24702,234717,19430731,    0,    0
 24702,234717,19430801,    0,    0
 24702,234717,19430802,    0,    0
 24702,234717,19430803,    0,    0
 24702,234717,19430804,    3,    0
 24702,234717,19430805,   13,    0
 24702,234717,19430806,  236,    0
 24702,234717,19430807,    0,    0
 24702,234717,19430808,    0,    0
 24702,234717,19430809,    0,    0
 24702,234717,19430810,    0,    0
 24702,234717,19430811,    0,    0
 24702,234717,19430812,    0,    0
 24702,234717,19430813,    0,    0
 24702,234717,19430814,    0,    0
 24702,234717,19430815,    0,    0
 24702,234717,19430816,    0,    0
 24702,234717,19430817,    0,    0
 24702,234717,19430818,    0,    0
 24702,234717,19430819,    0,    0
 24702,234717,19430820,    0,    0
 24702,234717,19430821,    0,    0
 24702,234717,19430822,    0,    0
 24702,234717,19430823,   13,    0
 24702,234717,19430824,    0,    0
 24702,234717,19430825,  140,    0
 24702,234717,19430826,    0,    0
 24702,234717,19430827,   17,    0
 24702,234717,19430828,    0,    0
 24702,234717,19430829,    0,    0
 24702,234717,19430830,    0,    0
 24702,234717,19430831,    7,    0
 24702,234717,19430901,    0,    0
 24702,234717,19430902,    0,    0
 24702,234717,19430903,   17,    0
 24702,234717,19430904,    3,    0
 24702,234717,19430905,    0,    0
 24702,234717,19430906,    0,    0
 24702,234717,19430907,    0,    0
 24702,234717,19430908,   16,    0
 24702,234717,19430909,    0,    0
 24702,234717,19430910,    4,    0
 24702,234717,19430911,   28,    0
 24702,234717,19430912,    0,    0
 24702,234717,19430913,    0,    0
 24702,234717,19430914,    0,    0
 24702,234717,19430915,    0,    0
 24702,234717,19430916,   21,    0
 24702,234717,19430917,    0,    0
 24702,234717,19430918,    2,    0
 24702,234717,19430919,    0,    0
 24702,234717,19430920,   40,    0
 24702,234717,19430921,    0,    0
 24702,234717,19430922,   10,    0
 24702,234717,19430923,    0,    0
 24702,234717,19430924,    0,    0
 24702,234717,19430925,    0,    0
 24702,234717,19430926,   48,    0
 24702,234717,19430927,   62,    0
 24702,234717,19430928,   23,    0
 24702,234717,19430929,   58,    0
 24702,234717,19430930,    0,    0
 24702,234717,19431001,    0,    0
 24702,234717,19431002,    0,    0
 24702,234717,19431003,    0,    0
 24702,234717,19431004,    0,    0
 24702,234717,19431005,    0,    0
 24702,234717,19431006,    0,    0
 24702,234717,19431007,    0,    0
 24702,234717,19431008,   73,    0
 24702,234717,19431009,    0,    0
 24702,234717,19431010,    0,    0
 24702,234717,19431011,    0,    0
 24702,234717,19431012,    0,    0
 24702,234717,19431013,    0,    0
 24702,234717,19431014,    3,    0
 24702,234717,19431015,    5,    0
 24702,234717,19431016,    0,    0
 24702,234717,19431017,    6,    0
 24702,234717,19431018,    0,    0
 24702,234717,19431019,    0,    0
 24702,234717,19431020,    2,    0
 24702,234717,19431021,    0,    0
 24702,234717,19431022,    0,    0
 24702,234717,19431023,    6,    0
 24702,234717,19431024,   15,    0
 24702,234717,19431025,    3,    0
 24702,234717,19431026,    1,    0
 24702,234717,19431027,    0,    0
 24702,234717,19431028,    0,    0
 24702,234717,19431029,    0,    0
 24702,234717,19431030,    0,    0
 24702,234717,19431031,    0,    0
 24702,234717,19431101,    0,    0
 24702,234717,19431102,    0,    0
 24702,234717,19431103,    0,    0
 24702,234717,19431104,    0,    0
 24702,234717,19431105,   18,    0
 24702,234717,19431106,    6,    0
 24702,234717,19431107,    0,    0
 24702,234717,19431108,    0,    0
 24702,234717,19431109,    0,    0
 24702,234717,19431110,    0,    0
 24702,234717,19431111,   10,    0
 24702,234717,19431112,    2,    0
 24702,234717,19431113,    2,    0
 24702,234717,19431114,    5,    0
 24702,234717,19431115,   67,    0
 24702,234717,19431116,  131,    0
 24702,234717,19431117,    0,    0
 24702,234717,19431118,    0,    0
 24702,234717,19431119,    0,    0
 24702,234717,19431120,    4,    0
 24702,234717,19431121,    0,    0
 24702,234717,19431122,    0,    0
 24702,234717,19431123,    0,    0
 24702,234717,19431124,    0,    0
 24702,234717,19431125,   17,    0
 24702,234717,19431126,    0,    0
 24702,234717,19431127,    0,    0
 24702,234717,19431128,   59,    0
 24702,234717,19431129,    4,    0
 24702,234717,19431130,    0,    0
 24702,234717,19431201,    0,    0
 24702,234717,19431202,    0,    0
 24702,234717,19431203,   23,    0
 24702,234717,19431204,    4,    0
 24702,234717,19431205,    1,    0
 24702,234717,19431206,    5,    0
 24702,234717,19431207,    6,    0
 24702,234717,19431208,   44,    0
 24702,234717,19431209,    0,    0
 24702,234717,19431210,   58,    0
 24702,234717,19431211,    0,    0
 24702,234717,19431212,    0,    0
 24702,234717,19431213,    1,    0
 24702,234717,19431214,    0,    0
 24702,234717,19431215,    0,    0
 24702,234717,19431216,    0,    0
 24702,234717,19431217,    0,    0
 24702,234717,19431218,    0,    0
 24702,234717,19431219,   10,    0
 24702,234717,19431220,    0,    0
 24702,234717,19431221,    0,    0
 24702,234717,19431222,   95,    0
 24702,234717,19431223,    0,    0
 24702,234717,19431224,    0,    0
 24702,234717,19431225,    0,    0
 24702,234717,19431226,    0,    0
 24702,234717,19431227,   50,    0
 24702,234717,19431228,    4,    0
 24702,234717,19431229,    5,    0
 24702,234717,19431230,    1,    0
 24702,234717,19431231,    6,    0
 24702,234717,19440101,    1,    0
 24702,234717,19440102,    1,    0
 24702,234717,19440103,    0,    0
 24702,234717,19440104,    8,    0
 24702,234717,19440105,    3,    0
 24702,234717,19440106,    0,    0
 24702,234717,19440107,    0,    0
 24702,234717,19440108,    0,    0
 24702,234717,19440109,    0,    0
 24702,234717,19440110,    0,    0
 24702,234717,19440111,    0,    0
 24702,234717,19440112,   34,    0
 24702,234717,19440113,   36,    0
 24702,234717,19440114,    3,    0
 24702,234717,19440115,   54,    0
 24702,234717,19440116,    0,    0
 24702,234717,19440117,    0,    0
 24702,234717,19440118,    0,    0
 24702,234717,19440119,    0,    0
 24702,234717,19440120,    0,    0
 24702,234717,19440121,    3,    0
 24702,234717,19440122,    0,    0
 24702,234717,19440123,    0,    0
 24702,234717,19440124,    0,    0
 24702,234717,19440125,    0,    0
 24702,234717,19440126,    0,    0
 24702,234717,19440127,   12,    0
 24702,234717,19440128,    0,    0
 24702,234717,19440129,    0,    0
 24702,234717,19440130,    0,    0
 24702,234717,19440131,    0,    0
 24702,234717,19440201,    0,    0
 24702,234717,19440202,    1,    0
 24702,234717,19440203,    0,    0
 24702,234717,19440204,   16,    0
 24702,234717,19440205,    2,    0
 24702,234717,19440206,    0,    0
 24702,234717,19440207,    3,    0
 24702,234717,19440208,    4,    0
 24702,234717,19440209,    1,    0
 24702,234717,19440210,    0,    0
 24702,234717,19440211,    0,    0
 24702,234717,19440212,    0,    0
 24702,234717,19440213,  121,    0
 24702,234717,19440214,   71,    0
 24702,234717,19440215,   25,    0
 24702,234717,19440216,    5,    0
 24702,234717,19440217,   13,    0
 24702,234717,19440218,    4,    0
 24702,234717,19440219,    2,    0
 24702,234717,19440220,    1,    0
 24702,234717,19440221,    0,    0
 24702,234717,19440222,    2,    0
 24702,234717,19440223,    0,    0
 24702,234717,19440224,    0,    0
 24702,234717,19440225,    0,    0
 24702,234717,19440226,    0,    0
 24702,234717,19440227,    0,    0
 24702,234717,19440228,    0,    0
 24702,234717,19440229,    0,    0
 24702,234717,19440301,    0,    0
 24702,234717,19440302,    0,    0
 24702,234717,19440303,    0,    0
 24702,234717,19440304,    0,    0
 24702,234717,19440305,   22,    0
 24702,234717,19440306,   38,    0
 24702,234717,19440307,  277,    0
 24702,234717,19440308,   37,    0
 24702,234717,19440309,    0,    0
 24702,234717,19440310,    2,    0
 24702,234717,19440311,    0,    0
 24702,234717,19440312,    2,    0
 24702,234717,19440313,    3,    0
 24702,234717,19440314,   13,    0
 24702,234717,19440315,    2,    0
 24702,234717,19440316,    1,    0
 24702,234717,19440317,    0,    0
 24702,234717,19440318,    0,    0
 24702,234717,19440319,    7,    0
 24702,234717,19440320,    2,    0
 24702,234717,19440321,   21,    0
 24702,234717,19440322,    3,    0
 24702,234717,19440323,    0,    0
 24702,234717,19440324,    8,    0
 24702,234717,19440325,    0,    0
 24702,234717,19440326,    9,    0
 24702,234717,19440327,    2,    0
 24702,234717,19440328,    0,    0
 24702,234717,19440329,   28,    0
 24702,234717,19440330,   51,    0
 24702,234717,19440331,   40,    0
 24702,234717,19440401,    4,    0
 24702,234717,19440402,    0,    0
 24702,234717,19440403,    0,    0
 24702,234717,19440404,   15,    0
 24702,234717,19440405,    1,    0
 24702,234717,19440406,    0,    0
 24702,234717,19440407,    0,    0
 24702,234717,19440408,    0,    0
 24702,234717,19440409,    3,    0
 24702,234717,19440410,   12,    0
 24702,234717,19440411,    0,    0
 24702,234717,19440412,    0,    0
 24702,234717,19440413,    0,    0
 24702,234717,19440414,    0,    0
 24702,234717,19440415,    0,    0
 24702,234717,19440416,    0,    0
 24702,234717,19440417,    0,    0
 24702,234717,19440418,  120,    0
 24702,234717,19440419,   32,    0
 24702,234717,19440420,    1,    0
 24702,234717,19440421,    2,    0
 24702,234717,19440422,    0,    0
 24702,234717,19440423,    0,    0
 24702,234717,19440424,    0,    0
 24702,234717,19440425,    0,    0
 24702,234717,19440426,    0,    0
 24702,234717,19440427,    0,    0
 24702,234717,19440428,    3,    0
 24702,234717,19440429,    8,    0
 24702,234717,19440430,   15,    0
 24702,234717,19440501,    4,    0
 24702,234717,19440502,    0,    0
 24702,234717,19440503,    0,    0
 24702,234717,19440504,    0,    0
 24702,234717,19440505,   24,    0
 24702,234717,19440506,   72,    0
 24702,234717,19440507,   64,    0
 24702,234717,19440508,    0,    0
 24702,234717,19440509,    0,    0
 24702,234717,19440510,    0,    0
 24702,234717,19440511,    0,    0
 24702,234717,19440512,   14,    0
 24702,234717,19440513,   67,    0
 24702,234717,19440514,   16,    0
 24702,234717,19440515,   44,    0
 24702,234717,19440516,    1,    0
 24702,234717,19440517,   45,    0
 24702,234717,19440518,    0,    0
 24702,234717,19440519,    0,    0
 24702,234717,19440520,    9,    0
 24702,234717,19440521,    5,    0
 24702,234717,19440522,   10,    0
 24702,234717,19440523,    0,    0
 24702,234717,19440524,    3,    0
 24702,234717,19440525,    0,    0
 24702,234717,19440526,   24,    0
 24702,234717,19440527,    0,    0
 24702,234717,19440528,    0,    0
 24702,234717,19440529,    0,    0
 24702,234717,19440530,    0,    0
 24702,234717,19440531,   60,    0
 24702,234717,19440601,  137,    0
 24702,234717,19440602,    0,    0
 24702,234717,19440603,    8,    0
 24702,234717,19440604,    0,    0
 24702,234717,19440605,    0,    0
 24702,234717,19440606,   43,    0
 24702,234717,19440607,   28,    0
 24702,234717,19440608,    4,    0
 24702,234717,19440609,    0,    0
 24702,234717,19440610,   16,    0
 24702,234717,19440611,   21,    0
 24702,234717,19440612,    0,    0
 24702,234717,19440613,    0,    0
 24702,234717,19440614,  112,    0
 24702,234717,19440615,   70,    0
 24702,234717,19440616,   26,    0
 24702,234717,19440617,   32,    0
 24702,234717,19440618,  500,    0
 24702,234717,19440619,  326,    0
 24702,234717,19440620,  150,    0
 24702,234717,19440621,  125,    0
 24702,234717,19440622,    9,    0
 24702,234717,19440623,    0,    0
 24702,234717,19440624,    0,    0
 24702,234717,19440625,    0,    0
 24702,234717,19440626,    0,    0
 24702,234717,19440627,    2,    0
 24702,234717,19440628,    7,    0
 24702,234717,19440629,    0,    0
 24702,234717,19440630,   21,    0
 24702,234717,19440701,    0,    0
 24702,234717,19440702,  139,    0
 24702,234717,19440703,    0,    0
 24702,234717,19440704,   40,    0
 24702,234717,19440705,   16,    0
 24702,234717,19440706,  324,    0
 24702,234717,19440707,    0,    0
 24702,234717,19440708,    0,    0
 24702,234717,19440709,  103,    0
 24702,234717,19440710,   35,    0
 24702,234717,19440711,    0,    0
 24702,234717,19440712,   39,    0
 24702,234717,19440713,    0,    0
 24702,234717,19440714,    0,    0
 24702,234717,19440715,    1,    0
 24702,234717,19440716,    9,    0
 24702,234717,19440717,   41,    0
 24702,234717,19440718,    0,    0
 24702,234717,19440719,    0,    0
 24702,234717,19440720,    0,    0
 24702,234717,19440721,    0,    0
 24702,234717,19440722,   30,    0
 24702,234717,19440723,   60,    0
 24702,234717,19440724,    0,    0
 24702,234717,19440725,    0,    0
 24702,234717,19440726,    0,    0
 24702,234717,19440727,   67,    0
 24702,234717,19440728,    0,    0
 24702,234717,19440729,   14,    0
 24702,234717,19440730,   30,    0
 24702,234717,19440731,   14,    0
 24702,234717,19440801,  177,    0
 24702,234717,19440802,   27,    0
 24702,234717,19440803,    1,    0
 24702,234717,19440804,    2,    0
 24702,234717,19440805,    0,    0
 24702,234717,19440806,    0,    0
 24702,234717,19440807,    0,    0
 24702,234717,19440808,    0,    0
 24702,234717,19440809,    0,    0
 24702,234717,19440810,    0,    0
 24702,234717,19440811,    0,    0
 24702,234717,19440812,    0,    0
 24702,234717,19440813,   93,    0
 24702,234717,19440814,    0,    0
 24702,234717,19440815,    0,    0
 24702,234717,19440816,    0,    0
 24702,234717,19440817,   15,    0
 24702,234717,19440818,    0,    0
 24702,234717,19440819,    0,    0
 24702,234717,19440820,    0,    0
 24702,234717,19440821,    0,    0
 24702,234717,19440822,    0,    0
 24702,234717,19440823,   31,    0
 24702,234717,19440824,    0,    0
 24702,234717,19440825,    0,    0
 24702,234717,19440826,    0,    0
 24702,234717,19440827,    0,    0
 24702,234717,19440828,    0,    0
 24702,234717,19440829,   89,    0
 24702,234717,19440830,    4,    0
 24702,234717,19440831,   67,    0
 24702,234717,19440901,    0,    0
 24702,234717,19440902,    3,    0
 24702,234717,19440903,  122,    0
 24702,234717,19440904,    0,    0
 24702,234717,19440905,    0,    0
 24702,234717,19440906,    0,    0
 24702,234717,19440907,    0,    0
 24702,234717,19440908,    0,    0
 24702,234717,19440909,    0,    0
 24702,234717,19440910,    5,    0
 24702,234717,19440911,   15,    0
 24702,234717,19440912,    0,    0
 24702,234717,19440913,    0,    0
 24702,234717,19440914,    0,    0
 24702,234717,19440915,    0,    0
 24702,234717,19440916,    0,    0
 24702,234717,19440917,    0,    0
 24702,234717,19440918,    0,    0
 24702,234717,19440919,    0,    0
 24702,234717,19440920,    0,    0
 24702,234717,19440921,    0,    0
 24702,234717,19440922,    0,    0
 24702,234717,19440923,   20,    0
 24702,234717,19440924,   18,    0
 24702,234717,19440925,    0,    0
 24702,234717,19440926,    0,    0
 24702,234717,19440927,    0,    0
 24702,234717,19440928,    0,    0
 24702,234717,19440929,    0,    0
 24702,234717,19440930,    0,    0
 24702,234717,19441001,  285,    0
 24702,234717,19441002,  198,    0
 24702,234717,19441003,    8,    0
 24702,234717,19441004,    0,    0
 24702,234717,19441005,    1,    0
 24702,234717,19441006,    0,    0
 24702,234717,19441007,    0,    0
 24702,234717,19441008,   33,    0
 24702,234717,19441009,   15,    0
 24702,234717,19441010,   20,    0
 24702,234717,19441011,    0,    0
 24702,234717,19441012,    0,    0
 24702,234717,19441013,    0,    0
 24702,234717,19441014,    0,    0
 24702,234717,19441015,    0,    0
 24702,234717,19441016,    0,    0
 24702,234717,19441017,    7,    0
 24702,234717,19441018,   15,    0
 24702,234717,19441019,    0,    0
 24702,234717,19441020,    0,    0
 24702,234717,19441021,    0,    0
 24702,234717,19441022,   15,    0
 24702,234717,19441023,  114,    0
 24702,234717,19441024,   66,    0
 24702,234717,19441025,   10,    0
 24702,234717,19441026,   15,    0
 24702,234717,19441027,  122,    0
 24702,234717,19441028,    5,    0
 24702,234717,19441029,    2,    0
 24702,234717,19441030,   23,    0
 24702,234717,19441031,    0,    0
 24702,234717,19441101,    0,    0
 24702,234717,19441102,    0,    0
 24702,234717,19441103,    3,    0
 24702,234717,19441104,    0,    0
 24702,234717,19441105,    0,    0
 24702,234717,19441106,    8,    0
 24702,234717,19441107,  133,    0
 24702,234717,19441108,   87,    0
 24702,234717,19441109,    0,    0
 24702,234717,19441110,    0,    0
 24702,234717,19441111,    3,    0
 24702,234717,19441112,    0,    0
 24702,234717,19441113,    0,    0
 24702,234717,19441114,    1,    0
 24702,234717,19441115,   86,    0
 24702,234717,19441116,    0,    0
 24702,234717,19441117,    0,    0
 24702,234717,19441118,    0,    0
 24702,234717,19441119,    0,    0
 24702,234717,19441120,   13,    0
 24702,234717,19441121,    3,    0
 24702,234717,19441122,   15,    0
 24702,234717,19441123,  155,    0
 24702,234717,19441124,    8,    0
 24702,234717,19441125,   41,    0
 24702,234717,19441126,    0,    0
 24702,234717,19441127,    0,    0
 24702,234717,19441128,    0,    0
 24702,234717,19441129,   12,    0
 24702,234717,19441130,    0,    0
 24702,234717,19441201,    0,    0
 24702,234717,19441202,    0,    0
 24702,234717,19441203,    2,    0
 24702,234717,19441204,    5,    0
 24702,234717,19441205,    1,    0
 24702,234717,19441206,    0,    0
 24702,234717,19441207,    0,    0
 24702,234717,19441208,  143,    0
 24702,234717,19441209,    0,    0
 24702,234717,19441210,    0,    0
 24702,234717,19441211,    0,    0
 24702,234717,19441212,    6,    0
 24702,234717,19441213,   80,    0
 24702,234717,19441214,   28,    0
 24702,234717,19441215,    1,    0
 24702,234717,19441216,    0,    0
 24702,234717,19441217,    4,    0
 24702,234717,19441218,    0,    0
 24702,234717,19441219,    2,    0
 24702,234717,19441220,    0,    0
 24702,234717,19441221,    0,    0
 24702,234717,19441222,    0,    0
 24702,234717,19441223,    1,    0
 24702,234717,19441224,    0,    0
 24702,234717,19441225,    0,    0
 24702,234717,19441226,    0,    0
 24702,234717,19441227,    0,    0
 24702,234717,19441228,    0,    0
 24702,234717,19441229,    5,    0
 24702,234717,19441230,    1,    0
 24702,234717,19441231,    1,    0
 24702,234717,19450101,    0,    0
 24702,234717,19450102,    0,    0
 24702,234717,19450103,    0,    0
 24702,234717,19450104,    0,    0
 24702,234717,19450105,    0,    0
 24702,234717,19450106,   21,    0
 24702,234717,19450107,    5,    0
 24702,234717,19450108,    0,    0
 24702,234717,19450109,    0,    0
 24702,234717,19450110,   80,    0
 24702,234717,19450111,  167,    0
 24702,234717,19450112,    0,    0
 24702,234717,19450113,    0,    0
 24702,234717,19450114,    0,    0
 24702,234717,19450115,    8,    0
 24702,234717,19450116,    2,    0
 24702,234717,19450117,    0,    0
 24702,234717,19450118,    0,    0
 24702,234717,19450119,    0,    0
 24702,234717,19450120,    0,    0
 24702,234717,19450121,    4,    0
 24702,234717,19450122,    0,    0
 24702,234717,19450123,    0,    0
 24702,234717,19450124,    4,    0
 24702,234717,19450125,    0,    0
 24702,234717,19450126,    0,    0
 24702,234717,19450127,    0,    0
 24702,234717,19450128,    0,    0
 24702,234717,19450129,    0,    0
 24702,234717,19450130,   14,    0
 24702,234717,19450131,   21,    0
 24702,234717,19450201,   15,    0
 24702,234717,19450202,    0,    0
 24702,234717,19450203,    0,    0
 24702,234717,19450204,   21,    0
 24702,234717,19450205,    2,    0
 24702,234717,19450206,   11,    0
 24702,234717,19450207,   15,    0
 24702,234717,19450208,    1,    0
 24702,234717,19450209,    7,    0
 24702,234717,19450210,    1,    0
 24702,234717,19450211,    1,    0
 24702,234717,19450212,  135,    0
 24702,234717,19450213,    0,    0
 24702,234717,19450214,    0,    0
 24702,234717,19450215,    5,    0
 24702,234717,19450216,    0,    0
 24702,234717,19450217,   19,    0
 24702,234717,19450218,   24,    0
 24702,234717,19450219,    0,    0
 24702,234717,19450220,    0,    0
 24702,234717,19450221,    0,    0
 24702,234717,19450222,    4,    0
 24702,234717,19450223,    0,    0
 24702,234717,19450224,    4,    0
 24702,234717,19450225,    1,    0
 24702,234717,19450226,   14,    0
 24702,234717,19450227,    0,    0
 24702,234717,19450228,    0,    0
 24702,234717,19450301,    4,    0
 24702,234717,19450302,    0,    0
 24702,234717,19450303,    0,    0
 24702,234717,19450304,    0,    0
 24702,234717,19450305,  105,    0
 24702,234717,19450306,   25,    0
 24702,234717,19450307,    0,    0
