gkz5;gemeindename;bkz;politischer_bezirk;bundesland;mc;merkmal;einheit;ressort;jahr;wert
10306,00;Leithaprodersdorf;103,00;Eisenstadt (Land);BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;18,35
10310,00;Oggau am Neusiedler See;103,00;Eisenstadt (Land);BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;49,99
10310,00;Oggau am Neusiedler See;103,00;Eisenstadt (Land);BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2019,00;48,21
10311,00;Oslip;103,00;Eisenstadt (Land);BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;26,44
10317,00;Trausdorf an der Wulka;103,00;Eisenstadt (Land);BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;62,82
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;4,45
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;6,55
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;6,33
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;6,78
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;7,40
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;11,09
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;15,12
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;5,23
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;6,90
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;7,99
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;12,81
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;14,87
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;9,26
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;4,76
10402,00;Burgauberg-Neudauberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;4,14
10403,00;Eberau;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;24,58
10403,00;Eberau;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;12,16
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;11,11
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;4,94
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;8,41
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;5,69
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;6,16
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;5,81
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;6,91
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;5,39
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;7,80
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;1,93
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;2,87
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;5,37
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;9,13
10415,00;Stinatz;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;4,68
10416,00;Strem;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;13,03
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;15,82
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;4,77
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;11,97
10419,00;Wörterberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;9,60
10419,00;Wörterberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;5,96
10419,00;Wörterberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;1,57
10419,00;Wörterberg;104,00;Güssing;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;2,40
10501,00;Deutsch Kaltenbrunn;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;1,26
10502,00;Eltendorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;1,41
10502,00;Eltendorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;4,62
10502,00;Eltendorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;5,35
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;8,10
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;9,77
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;8,65
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;3,20
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;8,80
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;9,47
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;1,58
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;6,16
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;3,69
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;3,81
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;4,23
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;5,17
10504,00;Jennersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;4,86
10505,00;Minihof-Liebau;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;3,89
10505,00;Minihof-Liebau;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;1,62
10507,00;Neuhaus am Klausenbach;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;2,66
10507,00;Neuhaus am Klausenbach;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;1,89
10507,00;Neuhaus am Klausenbach;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;3,22
10507,00;Neuhaus am Klausenbach;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;2,14
10507,00;Neuhaus am Klausenbach;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;3,29
10508,00;Rudersdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;8,84
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;5,76
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;4,07
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;1,98
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;3,87
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;5,67
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;10,28
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;3,36
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;4,20
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;4,24
10509,00;St. Martin an der Raab;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;3,24
10510,00;Weichselbaum;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;2,98
10511,00;Königsdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;5,28
10511,00;Königsdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;3,57
10511,00;Königsdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;5,20
10511,00;Königsdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;1,96
10511,00;Königsdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;3,46
10511,00;Königsdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;4,15
10511,00;Königsdorf;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;6,23
10512,00;Mühlgraben;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;3,49
10512,00;Mühlgraben;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;0,90
10512,00;Mühlgraben;105,00;Jennersdorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;2,11
10615,00;Wiesen;106,00;Mattersburg;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;21,03
10701,00;Andau;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;7,61
10713,00;Neusiedl am See;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;34,75
10713,00;Neusiedl am See;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;11,37
10713,00;Neusiedl am See;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;71,59
10713,00;Neusiedl am See;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;20,55
10713,00;Neusiedl am See;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;33,88
10713,00;Neusiedl am See;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;12,27
10713,00;Neusiedl am See;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;30,38
10714,00;Nickelsdorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;57,59
10714,00;Nickelsdorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;63,21
10714,00;Nickelsdorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;34,87
10714,00;Nickelsdorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;6,59
10717,00;Parndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;18,96
10720,00;Tadten;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;9,38
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;16,88
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;37,28
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;11,96
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;34,08
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;68,07
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;22,85
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;86,30
10724,00;Zurndorf;107,00;Neusiedl am See;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;72,71
10804,00;Großwarasdorf;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;414,56
10809,00;Lockenhaus;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;26,64
10810,00;Lutzmannsburg;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;30,39
10811,00;Mannersdorf an der Rabnitz;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;22,51
10815,00;Nikitsch;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;19,13
10815,00;Nikitsch;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;63,10
10815,00;Nikitsch;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;14,67
10815,00;Nikitsch;108,00;Oberpullendorf;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;39,35
10905,00;Großpetersdorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;14,63
10905,00;Großpetersdorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;48,88
10905,00;Großpetersdorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;31,14
10905,00;Großpetersdorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;16,58
10909,00;Litzelsdorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;1,68
10912,00;Markt Allhau;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;31,62
10913,00;Markt Neuhodis;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;11,20
10914,00;Mischendorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;15,16
10914,00;Mischendorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;7,13
10914,00;Mischendorf;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;12,13
10916,00;Oberschützen;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;6,22
10916,00;Oberschützen;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;4,70
10916,00;Oberschützen;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;13,72
10916,00;Oberschützen;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;20,48
10916,00;Oberschützen;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;18,30
10919,00;Rechnitz;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;57,02
10919,00;Rechnitz;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;9,21
10921,00;Rotenturm an der Pinka;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;12,43
10926,00;Weiden bei Rechnitz;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;4,69
10926,00;Weiden bei Rechnitz;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;8,93
10926,00;Weiden bei Rechnitz;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;9,49
10927,00;Wiesfleck;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;7,74
10927,00;Wiesfleck;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;3,15
10927,00;Wiesfleck;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;1,05
10927,00;Wiesfleck;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;1,69
10927,00;Wiesfleck;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;1,40
10928,00;Wolfau;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;58,61
10930,00;Jabing;109,00;Oberwart;BURGENLAND;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;7,76
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;39,58
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;41,29
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;20,85
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;28,36
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;27,43
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;39,03
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;46,13
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;26,35
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;28,41
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;24,58
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;23,76
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;27,68
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;22,67
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;22,48
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;31,73
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;37,86
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;35,80
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;19,94
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2018,00;46,99
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;46,18
20101,00;Klagenfurt am Wörthersee;201,00;Klagenfurt (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;22,54
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;24,17
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;15,88
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;10,58
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;10,24
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;5,97
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;9,74
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;8,82
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;12,48
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;4,62
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;13,77
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;8,50
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;3,63
20201,00;Villach;202,00;Villach (Stadt);KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;13,94
20302,00;Dellach;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;3,87
20302,00;Dellach;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;4,38
20302,00;Dellach;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;3,69
20302,00;Dellach;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;3,09
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;11,56
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;10,01
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;7,02
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;9,27
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;8,52
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;11,16
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;7,00
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;4,55
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;3,29
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;5,70
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;3,25
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;9,86
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;2,51
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;4,10
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;3,74
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;10,31
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2019,00;4,23
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;7,42
20305,00;Hermagor-Pressegger See;203,00;Hermagor;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;8,29
