Seibersdorf;185m;20.3°;70 %;Nord, 17 km/h;28 km/h;0.0 mm;39 %;1013.8 hPa;2022-05-25 11:50:03
Bad Vöslau;266m;19.8°;60 %;Nordwest, 6 km/h;20 km/h;0.0 mm;37 %;n.v.;2022-05-25 11:50:03
Berndorf;337m;20.9°;65 %;Nordwest, 5 km/h;20 km/h;0.0 mm;78 %;1013.8 hPa;2022-05-25 11:50:03
Gutenstein/Mariahilfbg.;710m;15.6°;80 %;Nord, 3 km/h;11 km/h;0.0 mm;7 %;1013.5 hPa;2022-05-25 11:50:03
Wiener Neustadt;281m;19.5°;68 %;Nord, 13 km/h;23 km/h;0.0 mm;57 %;1013.3 hPa;2022-05-25 11:50:03
Hohe Wand;937m;13.6°;90 %;Nordwest, 3 km/h;17 km/h;0.0 mm;7 %;k.A.;2022-05-25 11:50:03
Puchberg/Schneeberg;586m;18.6°;69 %;Nordwest, 3 km/h;10 km/h;0.0 mm;13 %;1012.9 hPa;2022-05-25 11:50:03
Rax/Bergstation;1558m;10.1°;98 %;Süd, 4 km/h;21 km/h;0.0 mm;3 %;k.A.;2022-05-25 11:50:03
Reichenau/Rax;488m;19.5°;68 %;Ost, 8 km/h;17 km/h;0.0 mm;54 %;1012.6 hPa;2022-05-25 11:50:03
Pottschach;419m;19.2°;72 %;Ost, 7 km/h;14 km/h;0.0 mm;16 %;1013.2 hPa;2022-05-25 11:50:03
Semmering/Pass;991m;15.0°;76 %;Südwest, 10 km/h;19 km/h;0.0 mm;33 %;k.A.;2022-05-25 11:50:03
Hirschenkogel;1320m;12.5°;93 %;Südwest, 2 km/h;12 km/h;0.0 mm;24 %;k.A.;2022-05-25 11:50:03
Aspang;456m;18.7°;73 %;Nord, 4 km/h;12 km/h;0.0 mm;55 %;1013.1 hPa;2022-05-25 11:50:03
Krumbach;542m;18.1°;75 %;Südost, 5 km/h;10 km/h;0.0 mm;5 %;1012.9 hPa;2022-05-25 11:50:03
Mönichkirchen;990m;14.7°;88 %;Südost, 7 km/h;16 km/h;0.0 mm;1 %;k.A.;2022-05-25 11:50:03
Litschau;557m;12.6°;96 %;Nordwest, 9 km/h;18 km/h;0.0 mm;0 %;1016.6 hPa;2022-05-25 12:50:03
Weitra;570m;13.2°;91 %;Nordwest, 7 km/h;23 km/h;0.0 mm;0 %;1016.3 hPa;2022-05-25 12:50:03
Zwettl;505m;14.8°;82 %;Nordwest, 5 km/h;25 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-25 12:50:03
Raabs/Thaya;456m;14.0°;82 %;Nordwest, 12 km/h;24 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-25 12:50:03
Allentsteig;607m;13.5°;88 %;Nordwest, 10 km/h;25 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-25 12:50:03
Horn;309m;16.8°;81 %;West, 16 km/h;29 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-25 12:50:03
Gars am Kamp;275m;17.2°;78 %;Nordwest, 19 km/h;29 km/h;0.0 mm;0 %;1015.2 hPa;2022-05-25 12:50:03
Langenlois;209m;18.2°;72 %;Nordwest, 9 km/h;22 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-25 12:50:03
Krems;203m;18.3°;72 %;West, 8 km/h;18 km/h;0.0 mm;0 %;1015.0 hPa;2022-05-25 12:50:03
Bärnkopf;971m;10.7°;99 %;Nordwest, 8 km/h;19 km/h;0.9 mm;0 %;k.A.;2022-05-25 12:50:03
Jauerling;961m;11.5°;87 %;Nordwest, 15 km/h;21 km/h;0.0 mm;0 %;k.A.;2022-05-25 12:50:03
Retz;320m;16.2°;82 %;West, 18 km/h;31 km/h;0.0 mm;0 %;1014.7 hPa;2022-05-25 12:50:03
Laa an der Thaya;184m;17.4°;83 %;Nordwest, 10 km/h;18 km/h;0.0 mm;5 %;1014.5 hPa;2022-05-25 12:50:03
Poysdorf;206m;18.0°;81 %;Nordwest, 11 km/h;22 km/h;0.0 mm;8 %;1014.3 hPa;2022-05-25 12:50:03
Hohenau;151m;17.6°;83 %;West, 9 km/h;22 km/h;0.0 mm;1 %;1014.3 hPa;2022-05-25 12:50:03
Schöngrabern;251m;17.3°;78 %;Nordwest, 17 km/h;26 km/h;0.0 mm;2 %;1014.9 hPa;2022-05-25 12:50:03
Leiser Berge;458m;14.6°;98 %;Nord, 22 km/h;32 km/h;0.0 mm;1 %;1014.5 hPa;2022-05-25 12:50:03
Mistelbach;190m;17.6°;79 %;Nordwest, 10 km/h;23 km/h;0.0 mm;16 %;1014.4 hPa;2022-05-25 12:50:03
Wolkersdorf;186m;19.9°;73 %;Nordwest, 10 km/h;26 km/h;0.0 mm;36 %;1014.2 hPa;2022-05-25 12:50:03
Stockerau;205m;18.0°;78 %;Nordwest, 13 km/h;26 km/h;0.0 mm;0 %;1014.8 hPa;2022-05-25 12:50:03
Gänserndorf;164m;18.2°;76 %;Nordwest, 16 km/h;30 km/h;0.0 mm;2 %;1014.1 hPa;2022-05-25 12:50:03
Zwerndorf;146m;17.7°;80 %;West, 10 km/h;25 km/h;0.0 mm;0 %;1014.4 hPa;2022-05-25 12:50:03
Groß-Enzersdorf;153m;19.5°;71 %;Nordwest, 19 km/h;29 km/h;0.0 mm;43 %;1014.4 hPa;2022-05-25 12:50:03
Langenlebarn;177m;19.1°;73 %;West, 14 km/h;25 km/h;0.0 mm;0 %;1014.7 hPa;2022-05-25 12:50:03
Buchberg;467m;15.6°;92 %;Nordwest, 18 km/h;27 km/h;0.0 mm;0 %;1015.1 hPa;2022-05-25 12:50:03
St. Pölten;270m;17.8°;77 %;West, 12 km/h;23 km/h;0.0 mm;0 %;1014.8 hPa;2022-05-25 12:50:03
Melk;305m;16.5°;82 %;West, 15 km/h;22 km/h;n.v.;0 %;1015.7 hPa;2022-05-25 12:50:03
Amstetten;264m;14.8°;89 %;West, 10 km/h;27 km/h;0.2 mm;0 %;1016.7 hPa;2022-05-25 12:50:03
Wieselburg;259m;16.8°;84 %;Südwest, 9 km/h;21 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-25 12:50:03
Oberndorf/Melk;295m;15.9°;86 %;West, 10 km/h;21 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-25 12:50:03
Lilienfeld/Tarschberg;696m;14.2°;86 %;Nordwest, 5 km/h;16 km/h;0.0 mm;0 %;1015.2 hPa;2022-05-25 12:50:03
Wachtberg/Steyr;385m;13.0°;98 %;West, 9 km/h;26 km/h;1.4 mm;0 %;1017.7 hPa;2022-05-25 12:50:03
Waidhofen a.d. Ybbs;378m;13.5°;92 %;Südwest, 1 km/h;16 km/h;2.9 mm;0 %;1018.4 hPa;2022-05-25 12:50:03
Lunz am See;611m;13.0°;89 %;West, 10 km/h;26 km/h;2.3 mm;0 %;1016.5 hPa;2022-05-25 12:50:03
Bad Deutsch-Altenbg.;169m;18.9°;74 %;Nordwest, 8 km/h;23 km/h;0.0 mm;12 %;n.v.;2022-05-25 12:50:03
Göttlesbrunn;195m;19.7°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-05-25 12:50:03
Schwechat Flughafen;183m;19.6°;65 %;Nordwest, 22 km/h;35 km/h;0.0 mm;73 %;1014.3 hPa;2022-05-25 12:50:03
Brunn am Gebirge;290m;19.6°;70 %;Nordwest, 13 km/h;32 km/h;0.0 mm;89 %;1014.1 hPa;2022-05-25 12:50:03
Klausen-Leopoldsdorf;390m;17.9°;80 %;Nordwest, 9 km/h;26 km/h;0.0 mm;17 %;1015.1 hPa;2022-05-25 12:50:03
Gumpoldskirchen;212m;19.8°;65 %;Nordwest, 13 km/h;29 km/h;0.0 mm;25 %;1015.2 hPa;2022-05-25 12:50:03
Seibersdorf;185m;21.3°;68 %;Nordwest, 17 km/h;32 km/h;0.0 mm;71 %;1014.0 hPa;2022-05-25 12:50:03
Bad Vöslau;266m;20.1°;59 %;West, 8 km/h;21 km/h;0.0 mm;0 %;n.v.;2022-05-25 12:50:03
Berndorf;337m;20.1°;68 %;Nordwest, 4 km/h;21 km/h;0.0 mm;27 %;1014.2 hPa;2022-05-25 12:50:03
Gutenstein/Mariahilfbg.;710m;15.1°;81 %;Süd, 1 km/h;16 km/h;0.0 mm;0 %;1014.3 hPa;2022-05-25 12:50:03
Wiener Neustadt;281m;20.1°;64 %;Nordwest, 19 km/h;26 km/h;0.0 mm;25 %;1013.4 hPa;2022-05-25 12:50:03
Hohe Wand;937m;13.1°;95 %;Nordwest, 10 km/h;20 km/h;0.0 mm;4 %;k.A.;2022-05-25 12:50:03
Puchberg/Schneeberg;586m;16.8°;74 %;Nordwest, 4 km/h;14 km/h;0.0 mm;0 %;1014.0 hPa;2022-05-25 12:50:03
Rax/Bergstation;1558m;9.9°;100 %;Süd, 4 km/h;14 km/h;0.0 mm;0 %;k.A.;2022-05-25 12:50:03
Reichenau/Rax;488m;18.6°;75 %;Südost, 9 km/h;20 km/h;0.0 mm;41 %;1013.3 hPa;2022-05-25 12:50:03
Pottschach;419m;19.1°;74 %;Nordost, 7 km/h;18 km/h;0.0 mm;10 %;1013.6 hPa;2022-05-25 12:50:03
Semmering/Pass;991m;15.4°;78 %;Südwest, 7 km/h;21 km/h;0.0 mm;16 %;k.A.;2022-05-25 12:50:03
Hirschenkogel;1320m;12.9°;88 %;Süd, 1 km/h;16 km/h;0.0 mm;12 %;k.A.;2022-05-25 12:50:03
Aspang;456m;18.7°;77 %;Nordost, 5 km/h;14 km/h;0.0 mm;2 %;1013.5 hPa;2022-05-25 12:50:03
Krumbach;542m;18.5°;80 %;Nordwest, 1 km/h;14 km/h;0.0 mm;3 %;1013.2 hPa;2022-05-25 12:50:03
Mönichkirchen;990m;14.9°;88 %;Nordost, 3 km/h;16 km/h;0.0 mm;0 %;k.A.;2022-05-25 12:50:03
Litschau;557m;12.6°;94 %;Nordwest, 10 km/h;26 km/h;0.1 mm;0 %;1017.0 hPa;2022-05-25 13:50:06
Weitra;570m;14.0°;86 %;Nordwest, 6 km/h;21 km/h;0.0 mm;0 %;1016.4 hPa;2022-05-25 13:50:06
Zwettl;505m;13.4°;90 %;Nordwest, 3 km/h;25 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-25 13:50:06
Raabs/Thaya;456m;14.8°;80 %;Nordwest, 10 km/h;23 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-25 13:50:06
Allentsteig;607m;13.2°;87 %;Nordwest, 11 km/h;23 km/h;0.0 mm;0 %;1016.4 hPa;2022-05-25 13:50:06
Horn;309m;16.7°;78 %;Nordwest, 19 km/h;32 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-25 13:50:06
Gars am Kamp;275m;17.0°;77 %;Nordwest, 19 km/h;30 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-25 13:50:06
Langenlois;209m;18.2°;68 %;Nordwest, 16 km/h;29 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-25 13:50:06
Krems;203m;18.2°;68 %;West, 7 km/h;21 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-25 13:50:06
Bärnkopf;971m;11.1°;98 %;Nordwest, 6 km/h;23 km/h;0.2 mm;0 %;k.A.;2022-05-25 13:50:06
Jauerling;961m;10.8°;94 %;Nordwest, 17 km/h;31 km/h;0.3 mm;0 %;k.A.;2022-05-25 13:50:06
Retz;320m;15.1°;87 %;Nordwest, 27 km/h;44 km/h;0.0 mm;0 %;1015.1 hPa;2022-05-25 13:50:06
Laa an der Thaya;184m;17.2°;80 %;Nordwest, 7 km/h;18 km/h;0.0 mm;0 %;1014.8 hPa;2022-05-25 13:50:06
Poysdorf;206m;18.1°;79 %;Nordwest, 10 km/h;22 km/h;0.0 mm;2 %;1014.5 hPa;2022-05-25 13:50:06
Hohenau;151m;18.4°;77 %;Nordwest, 10 km/h;24 km/h;0.0 mm;1 %;1014.6 hPa;2022-05-25 13:50:06
Schöngrabern;251m;17.2°;78 %;Nordwest, 22 km/h;32 km/h;0.0 mm;0 %;1015.2 hPa;2022-05-25 13:50:06
Leiser Berge;458m;15.7°;92 %;Nordwest, 18 km/h;29 km/h;0.1 mm;1 %;1014.7 hPa;2022-05-25 13:50:06
Mistelbach;190m;18.6°;75 %;Nordwest, 12 km/h;23 km/h;0.0 mm;14 %;1014.4 hPa;2022-05-25 13:50:06
Wolkersdorf;186m;20.5°;70 %;Nordwest, 12 km/h;25 km/h;0.0 mm;25 %;1014.2 hPa;2022-05-25 13:50:06
Stockerau;205m;19.7°;71 %;Nordwest, 14 km/h;28 km/h;0.0 mm;21 %;1014.8 hPa;2022-05-25 13:50:06
Gänserndorf;164m;19.3°;69 %;Nordwest, 17 km/h;34 km/h;0.0 mm;34 %;1014.2 hPa;2022-05-25 13:50:06
Zwerndorf;146m;20.3°;68 %;West, 18 km/h;29 km/h;0.0 mm;17 %;1014.3 hPa;2022-05-25 13:50:06
Groß-Enzersdorf;153m;20.8°;67 %;Nordwest, 17 km/h;31 km/h;0.0 mm;74 %;1014.4 hPa;2022-05-25 13:50:06
Langenlebarn;177m;19.4°;68 %;West, 16 km/h;27 km/h;0.0 mm;13 %;1014.9 hPa;2022-05-25 13:50:06
Buchberg;467m;15.2°;91 %;Nordwest, 15 km/h;27 km/h;0.0 mm;0 %;1015.5 hPa;2022-05-25 13:50:06
St. Pölten;270m;16.5°;88 %;Südwest, 16 km/h;28 km/h;0.3 mm;0 %;1015.6 hPa;2022-05-25 13:50:06
Melk;305m;14.3°;92 %;West, 18 km/h;31 km/h;n.v.;0 %;1016.9 hPa;2022-05-25 13:50:06
Amstetten;264m;14.5°;90 %;West, 7 km/h;26 km/h;2.0 mm;0 %;1017.3 hPa;2022-05-25 13:50:06
Wieselburg;259m;14.7°;93 %;West, 10 km/h;27 km/h;1.9 mm;0 %;1017.2 hPa;2022-05-25 13:50:06
Oberndorf/Melk;295m;14.4°;92 %;Südwest, 12 km/h;29 km/h;1.3 mm;0 %;1017.2 hPa;2022-05-25 13:50:06
Lilienfeld/Tarschberg;696m;12.7°;94 %;West, 7 km/h;31 km/h;0.2 mm;0 %;1016.3 hPa;2022-05-25 13:50:06
Wachtberg/Steyr;385m;13.2°;98 %;Südwest, 6 km/h;21 km/h;2.7 mm;0 %;1018.2 hPa;2022-05-25 13:50:06
Waidhofen a.d. Ybbs;378m;13.8°;90 %;Nordwest, 1 km/h;12 km/h;1.8 mm;0 %;1018.7 hPa;2022-05-25 13:50:06
Lunz am See;611m;13.0°;90 %;Nordwest, 4 km/h;25 km/h;1.7 mm;0 %;1017.4 hPa;2022-05-25 13:50:06
Bad Deutsch-Altenbg.;169m;20.9°;67 %;Nordwest, 7 km/h;27 km/h;0.0 mm;34 %;n.v.;2022-05-25 13:50:06
Göttlesbrunn;195m;21.3°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-05-25 13:50:06
Schwechat Flughafen;183m;21.3°;61 %;Nordwest, 26 km/h;37 km/h;0.0 mm;96 %;1014.2 hPa;2022-05-25 13:50:06
Brunn am Gebirge;290m;18.7°;71 %;Nordwest, 13 km/h;34 km/h;0.0 mm;61 %;1014.5 hPa;2022-05-25 13:50:06
Klausen-Leopoldsdorf;390m;15.9°;83 %;Nordwest, 11 km/h;21 km/h;0.0 mm;7 %;1015.8 hPa;2022-05-25 13:50:06
Gumpoldskirchen;212m;19.5°;64 %;Nordwest, 12 km/h;28 km/h;0.0 mm;1 %;1015.4 hPa;2022-05-25 13:50:06
Seibersdorf;185m;22.0°;62 %;Nordwest, 15 km/h;33 km/h;0.0 mm;27 %;1014.0 hPa;2022-05-25 13:50:06
Bad Vöslau;266m;19.9°;62 %;Nordwest, 8 km/h;21 km/h;0.0 mm;1 %;n.v.;2022-05-25 13:50:06
Berndorf;337m;18.5°;71 %;West, 3 km/h;19 km/h;0.0 mm;0 %;1014.7 hPa;2022-05-25 13:50:06
Gutenstein/Mariahilfbg.;710m;13.8°;90 %;Süd, 5 km/h;17 km/h;0.0 mm;0 %;1015.4 hPa;2022-05-25 13:50:06
Wiener Neustadt;281m;19.4°;68 %;Nordwest, 16 km/h;23 km/h;0.0 mm;0 %;1013.7 hPa;2022-05-25 13:50:06
Hohe Wand;937m;12.3°;97 %;Nordwest, 17 km/h;32 km/h;0.0 mm;0 %;k.A.;2022-05-25 13:50:06
Puchberg/Schneeberg;586m;15.7°;80 %;Nordwest, 5 km/h;16 km/h;0.0 mm;0 %;1014.8 hPa;2022-05-25 13:50:06
Rax/Bergstation;1558m;8.3°;100 %;Nordwest, 19 km/h;27 km/h;0.0 mm;0 %;k.A.;2022-05-25 13:50:06
Reichenau/Rax;488m;17.3°;72 %;West, 11 km/h;24 km/h;0.0 mm;0 %;1014.1 hPa;2022-05-25 13:50:06
Pottschach;419m;18.1°;77 %;Nordost, 7 km/h;17 km/h;0.0 mm;3 %;1014.0 hPa;2022-05-25 13:50:06
Semmering/Pass;991m;14.4°;86 %;Nordost, 8 km/h;16 km/h;0.0 mm;0 %;k.A.;2022-05-25 13:50:06
Hirschenkogel;1320m;11.5°;100 %;Nordost, 7 km/h;12 km/h;0.0 mm;0 %;k.A.;2022-05-25 13:50:06
Aspang;456m;18.4°;75 %;Nord, 5 km/h;15 km/h;0.0 mm;3 %;1013.7 hPa;2022-05-25 13:50:06
Krumbach;542m;17.9°;79 %;Windstille;12 km/h;0.0 mm;3 %;1013.3 hPa;2022-05-25 13:50:06
Mönichkirchen;990m;14.5°;90 %;Nordost, 8 km/h;16 km/h;0.0 mm;0 %;k.A.;2022-05-25 13:50:06
Litschau;557m;13.9°;90 %;Nord, 3 km/h;23 km/h;0.1 mm;0 %;1017.0 hPa;2022-05-25 14:50:03
Weitra;570m;12.8°;92 %;Nordwest, 7 km/h;34 km/h;0.2 mm;0 %;1017.5 hPa;2022-05-25 14:50:03
Zwettl;505m;15.1°;80 %;Nordwest, 3 km/h;26 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-25 14:50:03
Raabs/Thaya;456m;15.5°;74 %;Nordwest, 11 km/h;25 km/h;0.1 mm;0 %;1016.4 hPa;2022-05-25 14:50:03
Allentsteig;607m;13.3°;82 %;Nordwest, 14 km/h;29 km/h;0.0 mm;0 %;1016.9 hPa;2022-05-25 14:50:03
Horn;309m;16.4°;79 %;West, 19 km/h;28 km/h;0.0 mm;0 %;1016.8 hPa;2022-05-25 14:50:03
Gars am Kamp;275m;16.5°;79 %;Nordwest, 16 km/h;29 km/h;0.0 mm;0 %;1016.4 hPa;2022-05-25 14:50:03
Langenlois;209m;17.1°;79 %;West, 13 km/h;27 km/h;0.2 mm;0 %;1016.9 hPa;2022-05-25 14:50:03
Krems;203m;16.8°;76 %;West, 14 km/h;23 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-25 14:50:03
Bärnkopf;971m;10.4°;99 %;Nordwest, 8 km/h;20 km/h;1.1 mm;0 %;k.A.;2022-05-25 14:50:03
Jauerling;961m;10.4°;98 %;Nordwest, 15 km/h;32 km/h;1.4 mm;0 %;k.A.;2022-05-25 14:50:03
Retz;320m;15.3°;85 %;Nordwest, 11 km/h;41 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-25 14:50:03
Laa an der Thaya;184m;15.9°;85 %;Nordwest, 14 km/h;27 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-25 14:50:03
Poysdorf;206m;17.1°;86 %;Nordwest, 11 km/h;21 km/h;0.0 mm;0 %;1015.3 hPa;2022-05-25 14:50:03
Hohenau;151m;18.8°;73 %;Nordwest, 12 km/h;28 km/h;0.0 mm;7 %;1014.8 hPa;2022-05-25 14:50:03
Schöngrabern;251m;16.1°;85 %;Nordwest, 14 km/h;37 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-25 14:50:03
Leiser Berge;458m;13.9°;92 %;Nordwest, 38 km/h;57 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-25 14:50:03
Mistelbach;190m;17.9°;77 %;Nordwest, 13 km/h;37 km/h;0.0 mm;0 %;1015.2 hPa;2022-05-25 14:50:03
Wolkersdorf;186m;18.7°;74 %;Nordwest, 15 km/h;30 km/h;0.0 mm;8 %;1015.0 hPa;2022-05-25 14:50:03
Stockerau;205m;17.8°;73 %;Nordwest, 23 km/h;34 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-25 14:50:03
Gänserndorf;164m;19.0°;70 %;Nordwest, 20 km/h;28 km/h;0.0 mm;11 %;1014.5 hPa;2022-05-25 14:50:03
Zwerndorf;146m;19.6°;69 %;Nordwest, 16 km/h;27 km/h;0.0 mm;8 %;1014.6 hPa;2022-05-25 14:50:03
Groß-Enzersdorf;153m;20.2°;65 %;Nordwest, 18 km/h;34 km/h;0.0 mm;13 %;1014.7 hPa;2022-05-25 14:50:03
Langenlebarn;177m;18.0°;72 %;Nordwest, 14 km/h;30 km/h;0.0 mm;0 %;1015.6 hPa;2022-05-25 14:50:03
Buchberg;467m;14.1°;100 %;West, 32 km/h;44 km/h;1.3 mm;0 %;1016.3 hPa;2022-05-25 14:50:03
St. Pölten;270m;15.3°;95 %;Südwest, 17 km/h;32 km/h;2.3 mm;0 %;1016.9 hPa;2022-05-25 14:50:03
Melk;305m;14.1°;94 %;Südwest, 19 km/h;33 km/h;n.v.;0 %;1017.7 hPa;2022-05-25 14:50:03
Amstetten;264m;15.5°;88 %;Südwest, 12 km/h;23 km/h;0.4 mm;0 %;1017.6 hPa;2022-05-25 14:50:03
Wieselburg;259m;15.1°;92 %;Südwest, 9 km/h;25 km/h;0.9 mm;0 %;1017.9 hPa;2022-05-25 14:50:03
Oberndorf/Melk;295m;14.6°;90 %;Südwest, 9 km/h;26 km/h;0.7 mm;0 %;1017.8 hPa;2022-05-25 14:50:03
Lilienfeld/Tarschberg;696m;11.5°;96 %;West, 16 km/h;36 km/h;0.5 mm;0 %;1017.4 hPa;2022-05-25 14:50:03
Wachtberg/Steyr;385m;13.3°;96 %;Südwest, 10 km/h;25 km/h;0.5 mm;0 %;1018.6 hPa;2022-05-25 14:50:03
Waidhofen a.d. Ybbs;378m;13.8°;90 %;Nordwest, 1 km/h;9 km/h;1.0 mm;0 %;1019.1 hPa;2022-05-25 14:50:03
Lunz am See;611m;13.1°;89 %;Nord, 2 km/h;17 km/h;1.0 mm;0 %;1017.5 hPa;2022-05-25 14:50:03
Bad Deutsch-Altenbg.;169m;21.3°;60 %;Nordwest, 10 km/h;34 km/h;0.0 mm;44 %;n.v.;2022-05-25 14:50:03
Göttlesbrunn;195m;20.2°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-05-25 14:50:03
Schwechat Flughafen;183m;19.9°;65 %;Nordwest, 22 km/h;39 km/h;0.0 mm;17 %;1014.7 hPa;2022-05-25 14:50:03
Brunn am Gebirge;290m;17.5°;77 %;Nordwest, 13 km/h;33 km/h;0.0 mm;0 %;1015.1 hPa;2022-05-25 14:50:03
Klausen-Leopoldsdorf;390m;15.1°;94 %;West, 13 km/h;29 km/h;0.4 mm;0 %;1016.5 hPa;2022-05-25 14:50:03
Gumpoldskirchen;212m;18.2°;70 %;Nordwest, 12 km/h;27 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-25 14:50:03
Seibersdorf;185m;19.4°;70 %;Nordwest, 17 km/h;32 km/h;0.0 mm;3 %;1014.8 hPa;2022-05-25 14:50:03
Bad Vöslau;266m;17.5°;71 %;Nordwest, 8 km/h;27 km/h;0.0 mm;0 %;n.v.;2022-05-25 14:50:03
Berndorf;337m;16.3°;86 %;Nord, 7 km/h;21 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-25 14:50:03
Gutenstein/Mariahilfbg.;710m;13.1°;95 %;Südwest, 6 km/h;13 km/h;1.2 mm;0 %;1016.1 hPa;2022-05-25 14:50:03
Wiener Neustadt;281m;18.1°;72 %;Nordwest, 20 km/h;31 km/h;0.0 mm;0 %;1014.4 hPa;2022-05-25 14:50:03
Hohe Wand;937m;11.3°;100 %;Nordwest, 23 km/h;43 km/h;0.6 mm;0 %;k.A.;2022-05-25 14:50:03
Puchberg/Schneeberg;586m;14.6°;84 %;Nordwest, 6 km/h;23 km/h;1.3 mm;0 %;1015.4 hPa;2022-05-25 14:50:03
Rax/Bergstation;1558m;7.7°;100 %;Nordwest, 42 km/h;60 km/h;2.3 mm;0 %;k.A.;2022-05-25 14:50:03
Reichenau/Rax;488m;15.1°;81 %;Nordwest, 18 km/h;48 km/h;3.7 mm;0 %;1014.5 hPa;2022-05-25 14:50:03
Pottschach;419m;15.6°;87 %;Nordwest, 8 km/h;26 km/h;0.9 mm;0 %;1014.9 hPa;2022-05-25 14:50:03
Semmering/Pass;991m;12.3°;90 %;Nordost, 8 km/h;16 km/h;0.0 mm;0 %;k.A.;2022-05-25 14:50:03
Hirschenkogel;1320m;9.5°;100 %;Nordost, 16 km/h;30 km/h;0.0 mm;0 %;k.A.;2022-05-25 14:50:03
Aspang;456m;17.1°;79 %;Nord, 4 km/h;17 km/h;0.0 mm;0 %;1014.2 hPa;2022-05-25 14:50:03
Krumbach;542m;16.9°;79 %;Windstille;10 km/h;0.0 mm;0 %;1013.9 hPa;2022-05-25 14:50:03
Mönichkirchen;990m;13.0°;91 %;Nordost, 17 km/h;26 km/h;0.0 mm;0 %;k.A.;2022-05-25 14:50:03
Litschau;557m;13.2°;92 %;Nordwest, 8 km/h;19 km/h;0.5 mm;0 %;1017.3 hPa;2022-05-25 15:50:03
Weitra;570m;14.6°;81 %;Nordwest, 6 km/h;16 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-25 15:50:03
Zwettl;505m;14.4°;81 %;West, 3 km/h;32 km/h;0.1 mm;0 %;1017.4 hPa;2022-05-25 15:50:03
Raabs/Thaya;456m;15.6°;70 %;Nordwest, 14 km/h;34 km/h;0.0 mm;7 %;1016.8 hPa;2022-05-25 15:50:03
Allentsteig;607m;14.5°;79 %;Nordwest, 14 km/h;34 km/h;0.0 mm;6 %;1016.8 hPa;2022-05-25 15:50:03
Horn;309m;17.6°;70 %;Nordwest, 22 km/h;32 km/h;0.0 mm;1 %;1016.7 hPa;2022-05-25 15:50:03
Gars am Kamp;275m;17.7°;72 %;Nordwest, 18 km/h;31 km/h;0.0 mm;5 %;1016.2 hPa;2022-05-25 15:50:03
Langenlois;209m;17.4°;76 %;Nordwest, 4 km/h;25 km/h;0.2 mm;0 %;1016.9 hPa;2022-05-25 15:50:03
Krems;203m;17.3°;77 %;Süd, 5 km/h;25 km/h;0.2 mm;0 %;1016.4 hPa;2022-05-25 15:50:03
Bärnkopf;971m;11.2°;95 %;Nordwest, 6 km/h;16 km/h;0.1 mm;0 %;k.A.;2022-05-25 15:50:03
Jauerling;961m;10.9°;97 %;Nordwest, 15 km/h;34 km/h;1.8 mm;0 %;k.A.;2022-05-25 15:50:03
Retz;320m;16.4°;77 %;Nordwest, 11 km/h;23 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-25 15:50:03
Laa an der Thaya;184m;15.7°;90 %;Nordwest, 10 km/h;31 km/h;0.6 mm;0 %;1016.3 hPa;2022-05-25 15:50:03
Poysdorf;206m;15.8°;88 %;Nordwest, 14 km/h;31 km/h;0.4 mm;0 %;1016.2 hPa;2022-05-25 15:50:03
Hohenau;151m;16.4°;89 %;Nordwest, 15 km/h;34 km/h;0.0 mm;1 %;1015.8 hPa;2022-05-25 15:50:03
Schöngrabern;251m;16.5°;84 %;Nordwest, 12 km/h;23 km/h;0.4 mm;0 %;1016.3 hPa;2022-05-25 15:50:03
Leiser Berge;458m;13.4°;98 %;Nord, 35 km/h;51 km/h;0.6 mm;0 %;1016.0 hPa;2022-05-25 15:50:03
Mistelbach;190m;15.8°;83 %;Nordwest, 14 km/h;36 km/h;0.1 mm;0 %;1016.0 hPa;2022-05-25 15:50:03
