Wien Unterlaa;200m;21.5°;43 %;Südost, 18 km/h;37 km/h;0.0 mm;68 %;1006.8 hPa;2022-05-23 18:50:02
Wien Mariabrunn;227m;20.8°;48 %;Südost, 11 km/h;31 km/h;0.0 mm;37 %;1006.4 hPa;2022-05-23 18:50:02
Wien Jubiläumswarte;451m;18.8°;52 %;Südost, 27 km/h;46 km/h;0.0 mm;46 %;1006.6 hPa;2022-05-23 18:50:02
Groß-Enzersdorf;153m;22.0°;44 %;Südost, 16 km/h;28 km/h;0.0 mm;38 %;1007.2 hPa;2022-05-23 18:50:02
Schwechat Flughafen;183m;21.8°;42 %;Südost, 26 km/h;39 km/h;0.0 mm;57 %;1007.1 hPa;2022-05-23 18:50:02
Brunn am Gebirge;290m;20.7°;47 %;Südost, 10 km/h;32 km/h;0.0 mm;51 %;1006.7 hPa;2022-05-23 18:50:02
Wien Hohe Warte;209m;21.1°;45 %;Südost, 15 km/h;37 km/h;0.0 mm;34 %;1006.7 hPa;2022-05-23 19:50:02
Wien Innere Stadt;177m;22.2°;41 %;Südost, 16 km/h;37 km/h;0.0 mm;41 %;1006.9 hPa;2022-05-23 19:50:02
Wien Stammersdorf;188m;20.7°;47 %;Südost, 12 km/h;33 km/h;0.0 mm;16 %;1007.0 hPa;2022-05-23 19:50:02
Wien Donaufeld;162m;21.8°;43 %;Südost, 9 km/h;27 km/h;0.0 mm;28 %;1006.6 hPa;2022-05-23 19:50:02
Wien Unterlaa;200m;21.2°;44 %;Südost, 20 km/h;35 km/h;0.0 mm;38 %;1006.5 hPa;2022-05-23 19:50:02
Wien Mariabrunn;227m;20.8°;46 %;Südost, 11 km/h;31 km/h;0.0 mm;72 %;1006.7 hPa;2022-05-23 19:50:02
Wien Jubiläumswarte;451m;18.5°;52 %;Südost, 26 km/h;49 km/h;0.0 mm;56 %;1006.7 hPa;2022-05-23 19:50:02
Groß-Enzersdorf;153m;21.5°;44 %;Südost, 13 km/h;32 km/h;0.0 mm;55 %;1007.2 hPa;2022-05-23 19:50:02
Schwechat Flughafen;183m;20.7°;45 %;Süd, 22 km/h;41 km/h;0.0 mm;35 %;1007.1 hPa;2022-05-23 19:50:02
Brunn am Gebirge;290m;20.5°;50 %;Südost, 12 km/h;30 km/h;0.0 mm;68 %;1006.6 hPa;2022-05-23 19:50:02
Wien Hohe Warte;209m;20.1°;47 %;Südost, 17 km/h;34 km/h;0.0 mm;9 %;1006.6 hPa;2022-05-23 20:50:04
Wien Innere Stadt;177m;21.1°;44 %;Südost, 20 km/h;34 km/h;0.0 mm;11 %;1006.8 hPa;2022-05-23 20:50:04
Wien Stammersdorf;188m;19.8°;48 %;Südost, 10 km/h;28 km/h;0.0 mm;28 %;1006.9 hPa;2022-05-23 20:50:04
Wien Donaufeld;162m;20.7°;46 %;Südost, 8 km/h;26 km/h;0.0 mm;20 %;1006.7 hPa;2022-05-23 20:50:04
Wien Unterlaa;200m;19.8°;49 %;Südost, 17 km/h;30 km/h;0.0 mm;7 %;1006.5 hPa;2022-05-23 20:50:04
Wien Mariabrunn;227m;19.8°;50 %;Südost, 7 km/h;27 km/h;0.0 mm;8 %;1006.4 hPa;2022-05-23 20:50:04
Wien Jubiläumswarte;451m;17.5°;58 %;Südost, 24 km/h;42 km/h;0.0 mm;10 %;1006.7 hPa;2022-05-23 20:50:04
Groß-Enzersdorf;153m;20.4°;48 %;Südost, 10 km/h;26 km/h;0.0 mm;31 %;1007.2 hPa;2022-05-23 20:50:04
Schwechat Flughafen;183m;19.4°;50 %;Südost, 15 km/h;34 km/h;0.0 mm;3 %;1007.2 hPa;2022-05-23 20:50:04
Brunn am Gebirge;290m;19.4°;53 %;Südost, 7 km/h;24 km/h;0.0 mm;19 %;1006.6 hPa;2022-05-23 20:50:04
Wien Hohe Warte;209m;19.4°;52 %;Südost, 14 km/h;31 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-23 21:50:03
Wien Innere Stadt;177m;20.4°;48 %;Südost, 14 km/h;31 km/h;0.0 mm;0 %;1006.8 hPa;2022-05-23 21:50:03
Wien Stammersdorf;188m;18.7°;54 %;Südost, 7 km/h;25 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-23 21:50:03
Wien Donaufeld;162m;19.9°;50 %;Südost, 5 km/h;22 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-23 21:50:03
Wien Unterlaa;200m;19.0°;52 %;Südost, 16 km/h;26 km/h;0.0 mm;0 %;1006.4 hPa;2022-05-23 21:50:03
Wien Mariabrunn;227m;18.9°;54 %;Ost, 4 km/h;19 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-23 21:50:03
Wien Jubiläumswarte;451m;16.9°;60 %;Südost, 23 km/h;40 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-23 21:50:03
Groß-Enzersdorf;153m;19.4°;52 %;Südost, 9 km/h;20 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-23 21:50:03
Schwechat Flughafen;183m;18.6°;52 %;Südost, 17 km/h;28 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-23 21:50:03
Brunn am Gebirge;290m;18.3°;57 %;Südost, 6 km/h;17 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-23 21:50:03
Wien Hohe Warte;209m;18.8°;55 %;Südost, 10 km/h;27 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-23 22:50:03
Wien Innere Stadt;177m;19.9°;49 %;Südost, 10 km/h;28 km/h;0.0 mm;0 %;1007.1 hPa;2022-05-23 22:50:03
Wien Stammersdorf;188m;17.4°;61 %;Ost, 6 km/h;19 km/h;0.0 mm;0 %;1007.2 hPa;2022-05-23 22:50:03
Wien Donaufeld;162m;19.4°;50 %;Südost, 7 km/h;21 km/h;0.0 mm;0 %;1006.8 hPa;2022-05-23 22:50:03
Wien Unterlaa;200m;18.8°;53 %;Südost, 16 km/h;24 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-23 22:50:03
Wien Mariabrunn;227m;18.6°;56 %;Südost, 9 km/h;19 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-23 22:50:03
Wien Jubiläumswarte;451m;16.7°;61 %;Südost, 29 km/h;43 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-23 22:50:03
Groß-Enzersdorf;153m;19.2°;50 %;Südost, 9 km/h;18 km/h;0.0 mm;0 %;1007.3 hPa;2022-05-23 22:50:03
Schwechat Flughafen;183m;18.8°;50 %;Südost, 18 km/h;28 km/h;0.0 mm;0 %;1007.3 hPa;2022-05-23 22:50:03
Brunn am Gebirge;290m;17.8°;61 %;Süd, 4 km/h;15 km/h;0.0 mm;0 %;1007.1 hPa;2022-05-23 22:50:03
Wien Hohe Warte;209m;18.9°;54 %;Süd, 13 km/h;29 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-23 23:50:03
Wien Innere Stadt;177m;19.7°;51 %;Südost, 10 km/h;27 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-23 23:50:03
Wien Stammersdorf;188m;17.4°;59 %;Südost, 7 km/h;19 km/h;0.0 mm;0 %;1007.1 hPa;2022-05-23 23:50:03
Wien Donaufeld;162m;19.3°;50 %;Südost, 6 km/h;23 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-23 23:50:03
Wien Unterlaa;200m;18.7°;55 %;Südost, 16 km/h;30 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-23 23:50:03
Wien Mariabrunn;227m;18.4°;58 %;Ost, 3 km/h;26 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-23 23:50:03
Wien Jubiläumswarte;451m;16.4°;63 %;Südost, 18 km/h;42 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-23 23:50:03
Groß-Enzersdorf;153m;19.2°;50 %;Südost, 12 km/h;22 km/h;0.0 mm;0 %;1007.2 hPa;2022-05-23 23:50:03
Schwechat Flughafen;183m;18.6°;52 %;Südost, 18 km/h;28 km/h;0.0 mm;0 %;1007.2 hPa;2022-05-23 23:50:03
Brunn am Gebirge;290m;17.3°;65 %;Süd, 3 km/h;8 km/h;0.0 mm;0 %;1007.1 hPa;2022-05-23 23:50:03
Wien Hohe Warte;209m;18.1°;62 %;Südost, 9 km/h;26 km/h;0.1 mm;0 %;1006.3 hPa;2022-05-24 00:50:03
Wien Innere Stadt;177m;18.8°;61 %;Südost, 17 km/h;33 km/h;0.1 mm;0 %;1006.1 hPa;2022-05-24 00:50:03
Wien Stammersdorf;188m;17.8°;60 %;Südost, 10 km/h;25 km/h;0.0 mm;0 %;1006.4 hPa;2022-05-24 00:50:03
Wien Donaufeld;162m;19.0°;55 %;Ost, 3 km/h;26 km/h;0.0 mm;0 %;1006.4 hPa;2022-05-24 00:50:03
Wien Unterlaa;200m;17.3°;68 %;Südost, 17 km/h;29 km/h;0.0 mm;0 %;1005.8 hPa;2022-05-24 00:50:03
Wien Mariabrunn;227m;17.1°;71 %;Nordost, 3 km/h;19 km/h;0.1 mm;0 %;1006.2 hPa;2022-05-24 00:50:03
Wien Jubiläumswarte;451m;15.4°;75 %;Südost, 24 km/h;44 km/h;0.1 mm;0 %;1006.4 hPa;2022-05-24 00:50:03
Groß-Enzersdorf;153m;18.9°;54 %;Südost, 14 km/h;29 km/h;0.0 mm;0 %;1006.4 hPa;2022-05-24 00:50:03
Schwechat Flughafen;183m;18.0°;58 %;Südost, 21 km/h;30 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-24 00:50:03
Brunn am Gebirge;290m;16.1°;78 %;Süd, 6 km/h;15 km/h;0.4 mm;0 %;1006.0 hPa;2022-05-24 00:50:03
Wien Hohe Warte;209m;17.5°;70 %;Südwest, 11 km/h;21 km/h;0.1 mm;0 %;1006.8 hPa;2022-05-24 01:50:03
Wien Innere Stadt;177m;18.4°;67 %;Süd, 9 km/h;22 km/h;0.1 mm;0 %;1007.2 hPa;2022-05-24 01:50:03
Wien Stammersdorf;188m;17.6°;63 %;Süd, 9 km/h;20 km/h;0.0 mm;0 %;1007.4 hPa;2022-05-24 01:50:03
Wien Donaufeld;162m;18.2°;63 %;Süd, 8 km/h;19 km/h;0.1 mm;0 %;1006.9 hPa;2022-05-24 01:50:03
Wien Unterlaa;200m;16.7°;80 %;West, 16 km/h;27 km/h;0.2 mm;0 %;1007.5 hPa;2022-05-24 01:50:03
Wien Mariabrunn;227m;15.7°;86 %;West, 4 km/h;14 km/h;0.0 mm;0 %;1007.4 hPa;2022-05-24 01:50:03
Wien Jubiläumswarte;451m;15.0°;81 %;Südwest, 9 km/h;32 km/h;0.0 mm;0 %;1007.5 hPa;2022-05-24 01:50:03
Groß-Enzersdorf;153m;17.5°;67 %;Südost, 6 km/h;28 km/h;0.1 mm;0 %;1007.4 hPa;2022-05-24 01:50:03
Schwechat Flughafen;183m;16.4°;72 %;Süd, 8 km/h;31 km/h;0.2 mm;0 %;1007.4 hPa;2022-05-24 01:50:03
Brunn am Gebirge;290m;16.0°;89 %;Südwest, 4 km/h;20 km/h;0.1 mm;0 %;1007.1 hPa;2022-05-24 01:50:03
Wien Hohe Warte;209m;16.6°;83 %;Nord, 5 km/h;17 km/h;0.2 mm;0 %;1006.8 hPa;2022-05-24 02:50:02
Wien Innere Stadt;177m;18.1°;73 %;Ost, 3 km/h;14 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-24 02:50:02
Wien Stammersdorf;188m;15.5°;80 %;Nordost, 8 km/h;19 km/h;0.0 mm;0 %;1007.1 hPa;2022-05-24 02:50:02
Wien Donaufeld;162m;17.9°;68 %;Ost, 2 km/h;14 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-24 02:50:02
Wien Unterlaa;200m;16.4°;82 %;Südost, 8 km/h;23 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-24 02:50:02
Wien Mariabrunn;227m;14.9°;91 %;West, 3 km/h;7 km/h;0.0 mm;0 %;1007.3 hPa;2022-05-24 02:50:02
Wien Jubiläumswarte;451m;14.4°;86 %;Nordwest, 12 km/h;17 km/h;0.0 mm;0 %;1007.3 hPa;2022-05-24 02:50:02
Groß-Enzersdorf;153m;16.5°;76 %;Südost, 3 km/h;12 km/h;0.0 mm;0 %;1007.2 hPa;2022-05-24 02:50:02
Schwechat Flughafen;183m;15.4°;82 %;Südost, 13 km/h;18 km/h;0.1 mm;0 %;1007.2 hPa;2022-05-24 02:50:02
Brunn am Gebirge;290m;15.4°;90 %;Nordost, 3 km/h;10 km/h;0.0 mm;0 %;1007.1 hPa;2022-05-24 02:50:02
Wien Hohe Warte;209m;16.2°;83 %;Nordost, 4 km/h;8 km/h;0.0 mm;0 %;1006.3 hPa;2022-05-24 03:50:04
Wien Innere Stadt;177m;18.0°;74 %;Ost, 3 km/h;12 km/h;0.0 mm;0 %;1006.3 hPa;2022-05-24 03:50:04
Wien Stammersdorf;188m;15.5°;81 %;Nordost, 4 km/h;9 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-24 03:50:04
Wien Donaufeld;162m;17.1°;72 %;Ost, 3 km/h;15 km/h;0.0 mm;0 %;1006.2 hPa;2022-05-24 03:50:04
Wien Unterlaa;200m;16.1°;85 %;Süd, 7 km/h;12 km/h;0.0 mm;0 %;1006.3 hPa;2022-05-24 03:50:04
Wien Mariabrunn;227m;14.6°;93 %;Nordwest, 1 km/h;5 km/h;0.1 mm;0 %;1006.4 hPa;2022-05-24 03:50:04
Wien Jubiläumswarte;451m;15.0°;86 %;West, 13 km/h;27 km/h;0.1 mm;0 %;1006.5 hPa;2022-05-24 03:50:04
Groß-Enzersdorf;153m;15.7°;84 %;Ost, 5 km/h;10 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-24 03:50:04
Schwechat Flughafen;183m;15.6°;81 %;Süd, 15 km/h;18 km/h;0.1 mm;0 %;1006.7 hPa;2022-05-24 03:50:04
Brunn am Gebirge;290m;15.4°;90 %;Süd, 3 km/h;11 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-24 03:50:04
Wien Hohe Warte;209m;16.3°;83 %;Nordost, 3 km/h;7 km/h;0.0 mm;0 %;1006.1 hPa;2022-05-24 04:50:02
Wien Innere Stadt;177m;18.1°;75 %;Süd, 7 km/h;11 km/h;0.0 mm;0 %;1006.3 hPa;2022-05-24 04:50:02
Wien Stammersdorf;188m;14.8°;86 %;Nord, 4 km/h;8 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-24 04:50:02
Wien Donaufeld;162m;16.7°;77 %;Südost, 3 km/h;13 km/h;0.0 mm;0 %;1006.2 hPa;2022-05-24 04:50:02
Wien Unterlaa;200m;15.8°;86 %;Süd, 8 km/h;12 km/h;0.0 mm;0 %;1006.3 hPa;2022-05-24 04:50:02
Wien Mariabrunn;227m;14.4°;94 %;Südost, 1 km/h;4 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-24 04:50:02
Wien Jubiläumswarte;451m;15.2°;87 %;Südwest, 10 km/h;20 km/h;0.0 mm;0 %;1006.3 hPa;2022-05-24 04:50:02
Groß-Enzersdorf;153m;15.9°;83 %;Südost, 4 km/h;8 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-24 04:50:02
Schwechat Flughafen;183m;15.3°;81 %;Süd, 8 km/h;18 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-24 04:50:02
Brunn am Gebirge;290m;15.5°;91 %;Südost, 2 km/h;7 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-24 04:50:02
Wien Hohe Warte;209m;16.1°;85 %;West, 1 km/h;7 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-24 05:50:03
Wien Innere Stadt;177m;17.4°;79 %;Süd, 9 km/h;21 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-24 05:50:03
Wien Stammersdorf;188m;14.9°;87 %;Nord, 6 km/h;8 km/h;0.0 mm;0 %;1006.8 hPa;2022-05-24 05:50:03
Wien Donaufeld;162m;17.1°;78 %;Südost, 5 km/h;13 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-24 05:50:03
Wien Unterlaa;200m;15.7°;88 %;Süd, 7 km/h;12 km/h;0.0 mm;0 %;1006.5 hPa;2022-05-24 05:50:03
Wien Mariabrunn;227m;14.5°;94 %;Südwest, 1 km/h;4 km/h;0.0 mm;0 %;1006.8 hPa;2022-05-24 05:50:03
Wien Jubiläumswarte;451m;14.7°;88 %;Südost, 12 km/h;15 km/h;0.0 mm;0 %;1006.7 hPa;2022-05-24 05:50:03
Groß-Enzersdorf;153m;15.9°;82 %;Süd, 4 km/h;9 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-24 05:50:03
Schwechat Flughafen;183m;15.0°;82 %;Süd, 13 km/h;17 km/h;0.1 mm;0 %;1007.0 hPa;2022-05-24 05:50:03
Brunn am Gebirge;290m;15.6°;92 %;Südwest, 1 km/h;9 km/h;0.0 mm;0 %;1006.6 hPa;2022-05-24 05:50:03
Wien Hohe Warte;209m;16.7°;82 %;Süd, 7 km/h;14 km/h;0.0 mm;0 %;1006.8 hPa;2022-05-24 06:50:03
Wien Innere Stadt;177m;17.4°;76 %;Südost, 7 km/h;16 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-24 06:50:03
Wien Stammersdorf;188m;15.1°;87 %;Ost, 4 km/h;8 km/h;0.0 mm;0 %;1007.1 hPa;2022-05-24 06:50:03
Wien Donaufeld;162m;16.8°;80 %;Südost, 3 km/h;16 km/h;0.0 mm;0 %;1006.8 hPa;2022-05-24 06:50:03
Wien Unterlaa;200m;15.5°;84 %;Ost, 8 km/h;11 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-24 06:50:03
Wien Mariabrunn;227m;14.7°;94 %;Windstille;5 km/h;0.0 mm;0 %;1006.9 hPa;2022-05-24 06:50:03
Wien Jubiläumswarte;451m;14.8°;88 %;Südost, 16 km/h;24 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-24 06:50:03
Groß-Enzersdorf;153m;15.9°;79 %;Südost, 3 km/h;8 km/h;0.0 mm;0 %;1007.4 hPa;2022-05-24 06:50:03
Schwechat Flughafen;183m;15.5°;74 %;Südost, 9 km/h;15 km/h;0.1 mm;0 %;1007.3 hPa;2022-05-24 06:50:03
Brunn am Gebirge;290m;15.5°;91 %;Süd, 2 km/h;5 km/h;0.0 mm;0 %;1007.0 hPa;2022-05-24 06:50:03
Wien Hohe Warte;209m;16.6°;78 %;Südost, 7 km/h;12 km/h;0.0 mm;0 %;1007.4 hPa;2022-05-24 07:50:02
Wien Innere Stadt;177m;17.2°;73 %;Ost, 5 km/h;15 km/h;0.0 mm;0 %;1007.4 hPa;2022-05-24 07:50:02
Wien Stammersdorf;188m;16.1°;79 %;Südost, 4 km/h;12 km/h;0.0 mm;0 %;1007.6 hPa;2022-05-24 07:50:02
Wien Donaufeld;162m;16.9°;72 %;Südost, 4 km/h;14 km/h;0.0 mm;0 %;1007.4 hPa;2022-05-24 07:50:02
Wien Unterlaa;200m;15.9°;78 %;Ost, 12 km/h;17 km/h;0.0 mm;0 %;1007.3 hPa;2022-05-24 07:50:02
Wien Mariabrunn;227m;15.8°;90 %;Ost, 4 km/h;9 km/h;0.0 mm;0 %;1007.5 hPa;2022-05-24 07:50:02
Wien Jubiläumswarte;451m;14.7°;89 %;Ost, 12 km/h;21 km/h;0.0 mm;0 %;1007.5 hPa;2022-05-24 07:50:02
Groß-Enzersdorf;153m;16.0°;79 %;Ost, 8 km/h;15 km/h;0.0 mm;0 %;1007.8 hPa;2022-05-24 07:50:02
Schwechat Flughafen;183m;15.8°;75 %;Südost, 11 km/h;18 km/h;0.0 mm;0 %;1007.7 hPa;2022-05-24 07:50:02
Brunn am Gebirge;290m;15.4°;90 %;Südost, 3 km/h;8 km/h;0.0 mm;0 %;1007.5 hPa;2022-05-24 07:50:02
Wien Hohe Warte;209m;17.1°;72 %;Südost, 10 km/h;21 km/h;0.0 mm;2 %;1008.1 hPa;2022-05-24 08:50:04
Wien Innere Stadt;177m;17.9°;67 %;Südost, 14 km/h;25 km/h;0.0 mm;0 %;1008.3 hPa;2022-05-24 08:50:04
Wien Stammersdorf;188m;17.2°;76 %;Südost, 7 km/h;19 km/h;0.0 mm;5 %;1008.4 hPa;2022-05-24 08:50:04
Wien Donaufeld;162m;17.0°;73 %;Südost, 5 km/h;17 km/h;0.0 mm;1 %;1008.1 hPa;2022-05-24 08:50:04
Wien Unterlaa;200m;16.7°;74 %;Südost, 15 km/h;23 km/h;0.0 mm;0 %;1008.3 hPa;2022-05-24 08:50:04
Wien Mariabrunn;227m;17.2°;79 %;Südost, 7 km/h;16 km/h;0.0 mm;28 %;1008.2 hPa;2022-05-24 08:50:04
Wien Jubiläumswarte;451m;15.5°;84 %;Südost, 17 km/h;24 km/h;0.0 mm;19 %;1008.2 hPa;2022-05-24 08:50:04
Groß-Enzersdorf;153m;16.4°;77 %;Südost, 11 km/h;23 km/h;0.0 mm;0 %;1008.6 hPa;2022-05-24 08:50:04
Schwechat Flughafen;183m;16.2°;76 %;Südost, 18 km/h;30 km/h;0.1 mm;8 %;1008.6 hPa;2022-05-24 08:50:04
Brunn am Gebirge;290m;16.2°;83 %;Südost, 5 km/h;12 km/h;0.0 mm;0 %;1008.3 hPa;2022-05-24 08:50:04
Wien Hohe Warte;209m;17.6°;72 %;Südost, 7 km/h;20 km/h;0.0 mm;0 %;1008.1 hPa;2022-05-24 09:50:02
Wien Innere Stadt;177m;18.6°;68 %;Südost, 12 km/h;25 km/h;0.0 mm;3 %;1008.2 hPa;2022-05-24 09:50:02
Wien Stammersdorf;188m;17.3°;75 %;Südost, 9 km/h;20 km/h;0.0 mm;9 %;1008.5 hPa;2022-05-24 09:50:02
Wien Donaufeld;162m;18.0°;72 %;Südost, 7 km/h;23 km/h;0.0 mm;4 %;1008.2 hPa;2022-05-24 09:50:02
Wien Unterlaa;200m;17.6°;74 %;Südost, 10 km/h;23 km/h;0.0 mm;5 %;1007.9 hPa;2022-05-24 09:50:02
Wien Mariabrunn;227m;17.6°;72 %;Ost, 8 km/h;18 km/h;0.0 mm;4 %;1008.1 hPa;2022-05-24 09:50:02
Wien Jubiläumswarte;451m;15.6°;81 %;Südost, 17 km/h;25 km/h;0.0 mm;0 %;1008.3 hPa;2022-05-24 09:50:02
Groß-Enzersdorf;153m;17.7°;73 %;Südost, 13 km/h;27 km/h;0.0 mm;23 %;1008.7 hPa;2022-05-24 09:50:02
Schwechat Flughafen;183m;17.4°;76 %;Südost, 18 km/h;30 km/h;0.0 mm;2 %;1008.6 hPa;2022-05-24 09:50:02
Brunn am Gebirge;290m;17.5°;80 %;Süd, 7 km/h;16 km/h;0.0 mm;33 %;1008.1 hPa;2022-05-24 09:50:02
Wien Hohe Warte;209m;20.2°;67 %;Südost, 9 km/h;21 km/h;0.0 mm;81 %;1007.7 hPa;2022-05-24 10:50:02
Wien Innere Stadt;177m;20.0°;64 %;Südost, 9 km/h;23 km/h;0.0 mm;67 %;1008.1 hPa;2022-05-24 10:50:02
Wien Stammersdorf;188m;19.7°;70 %;Süd, 9 km/h;23 km/h;0.0 mm;53 %;1008.2 hPa;2022-05-24 10:50:02
Wien Donaufeld;162m;19.1°;68 %;Südost, 6 km/h;22 km/h;0.0 mm;74 %;1008.0 hPa;2022-05-24 10:50:02
Wien Unterlaa;200m;19.5°;68 %;Südost, 8 km/h;21 km/h;0.0 mm;91 %;1007.8 hPa;2022-05-24 10:50:02
Wien Mariabrunn;227m;20.1°;68 %;Ost, 8 km/h;21 km/h;0.0 mm;71 %;1007.9 hPa;2022-05-24 10:50:02
Wien Jubiläumswarte;451m;18.2°;74 %;Süd, 8 km/h;23 km/h;0.0 mm;81 %;1007.8 hPa;2022-05-24 10:50:02
Groß-Enzersdorf;153m;18.4°;72 %;Südost, 13 km/h;23 km/h;0.0 mm;24 %;1008.5 hPa;2022-05-24 10:50:02
Schwechat Flughafen;183m;18.9°;70 %;Südost, 17 km/h;30 km/h;0.0 mm;75 %;1008.4 hPa;2022-05-24 10:50:02
Brunn am Gebirge;290m;19.8°;74 %;Südost, 5 km/h;17 km/h;0.0 mm;84 %;1007.8 hPa;2022-05-24 10:50:02
Wien Hohe Warte;209m;21.3°;63 %;Ost, 16 km/h;26 km/h;0.0 mm;100 %;1007.7 hPa;2022-05-24 11:50:03
Wien Innere Stadt;177m;21.2°;60 %;Ost, 12 km/h;28 km/h;0.0 mm;85 %;1008.1 hPa;2022-05-24 11:50:03
Wien Stammersdorf;188m;20.8°;67 %;Ost, 11 km/h;22 km/h;0.0 mm;100 %;1008.1 hPa;2022-05-24 11:50:03
Wien Donaufeld;162m;20.9°;64 %;Ost, 7 km/h;23 km/h;0.0 mm;98 %;1007.8 hPa;2022-05-24 11:50:03
Wien Unterlaa;200m;21.3°;62 %;Ost, 12 km/h;23 km/h;0.0 mm;86 %;1007.7 hPa;2022-05-24 11:50:03
Wien Mariabrunn;227m;21.2°;64 %;Südost, 9 km/h;19 km/h;0.0 mm;67 %;1007.8 hPa;2022-05-24 11:50:03
Wien Jubiläumswarte;451m;19.4°;70 %;Südost, 12 km/h;25 km/h;0.0 mm;45 %;1007.6 hPa;2022-05-24 11:50:03
Groß-Enzersdorf;153m;19.9°;68 %;Ost, 14 km/h;25 km/h;0.0 mm;83 %;1008.6 hPa;2022-05-24 11:50:03
Schwechat Flughafen;183m;20.1°;65 %;Ost, 17 km/h;26 km/h;0.0 mm;83 %;1008.3 hPa;2022-05-24 11:50:03
Brunn am Gebirge;290m;20.3°;69 %;Südost, 7 km/h;20 km/h;0.0 mm;39 %;1007.9 hPa;2022-05-24 11:50:03
Wien Hohe Warte;209m;21.8°;62 %;Ost, 10 km/h;26 km/h;0.0 mm;69 %;1007.9 hPa;2022-05-24 12:50:03
Wien Innere Stadt;177m;21.4°;61 %;Ost, 11 km/h;31 km/h;0.0 mm;64 %;1008.1 hPa;2022-05-24 12:50:03
Wien Stammersdorf;188m;21.1°;64 %;Ost, 10 km/h;27 km/h;0.0 mm;57 %;1008.2 hPa;2022-05-24 12:50:03
Wien Donaufeld;162m;21.7°;60 %;Ost, 7 km/h;26 km/h;0.0 mm;90 %;1008.1 hPa;2022-05-24 12:50:03
Wien Unterlaa;200m;21.9°;59 %;Südost, 14 km/h;30 km/h;0.0 mm;86 %;1007.9 hPa;2022-05-24 12:50:03
Wien Mariabrunn;227m;21.9°;63 %;Ost, 9 km/h;22 km/h;0.0 mm;28 %;1007.7 hPa;2022-05-24 12:50:03
Wien Jubiläumswarte;451m;19.3°;69 %;Südost, 19 km/h;30 km/h;0.0 mm;21 %;1007.8 hPa;2022-05-24 12:50:03
Groß-Enzersdorf;153m;21.0°;62 %;Ost, 17 km/h;30 km/h;0.0 mm;97 %;1008.5 hPa;2022-05-24 12:50:03
Schwechat Flughafen;183m;20.5°;62 %;Südost, 21 km/h;30 km/h;0.0 mm;83 %;1008.4 hPa;2022-05-24 12:50:03
Brunn am Gebirge;290m;21.3°;66 %;Ost, 8 km/h;19 km/h;0.0 mm;71 %;1007.7 hPa;2022-05-24 12:50:03
Wien Hohe Warte;209m;22.3°;63 %;Ost, 13 km/h;23 km/h;0.0 mm;10 %;1007.7 hPa;2022-05-24 13:50:02
Wien Innere Stadt;177m;22.2°;58 %;Ost, 12 km/h;27 km/h;0.0 mm;36 %;1008.0 hPa;2022-05-24 13:50:02
Wien Stammersdorf;188m;22.1°;62 %;Ost, 8 km/h;24 km/h;0.0 mm;8 %;1008.1 hPa;2022-05-24 13:50:02
Wien Donaufeld;162m;22.1°;59 %;Ost, 6 km/h;28 km/h;0.0 mm;15 %;1007.8 hPa;2022-05-24 13:50:02
Wien Unterlaa;200m;22.3°;59 %;Ost, 17 km/h;32 km/h;0.0 mm;42 %;1007.6 hPa;2022-05-24 13:50:02
